professor,course,comment,date
Michael Khan,RSM100,He is an amiable man who enjoys his own classes ore than the students do. His efforts to make the class lively and entertaining often end in making the classes useless to the students as the material taught is negligible. His tests often consist more of what is in the textbook than what is taught in class.,2012-10-14 19:25:24
Michael Khan,RSML020,"For the most part, I enjoyed this class even though I had taken this already at CAPE. He is an approachable prof. However, I found that he wasn't very fair when it came to marking participation. Some people who made a moderate attempt in participation got 7/10 whereas others who participated more didn't even pass/barely passed.",2012-07-02 18:50:51
Michael Khan,RSM1222,"(1)Out of 20 professors, he was the WORST.(2)Had a 20% participation grade but taught very poorly and elicited little interest from us.(3)He screwed us over in the final exams. Gave us a 3hr long paper for 2hrs. The first 50% were extremely easy questions, and the last 2 were cases - one was actually 3 pages of reading. No1 finished all questions.",2011-04-28 13:19:31
Maria Papaconstantinou,HMB204,"In HMB204 you can truly tell the professor enjoys the content and teaching it. She is extremely clear on what will be on the test (she emphasized topics multiple times and those were the exact short answer questions). She is clear-cut, helpful, and always willing to do more for her students and hear them out. ",2023-03-01 17:51:34
Maria Papaconstantinou,HMB204,"Dr P is overall pretty kind and knowledgeable and her tests are very fair and easy if you study. She tells you exactly what you need to know for her tests. On some slides, she speaks a lot on so you do have to transcribe a bit. She can sometimes sound a bit condescending when people ask Qs in lecture though.",2023-02-16 23:31:09
Maria Papaconstantinou,HMB204,"The pacing of her lectures is very inconsistent. This is due to the fact that she rambles a lot which complicates content further. The in-class question period runs on for too long. Her attitude during lecture is extremely palpable as she has no respect for the students, picking on minuscule things. This is an unwelcoming intro to Human Biology. ",2023-01-26 22:34:12
Maria Papaconstantinou,HMB204,"Despite having taught this course for many years, I genuinely believed she was a first time professor due to how inexperienced her teaching seems. She overcomplicates her words, and stutters over explanations. In one word, she is disrespectful. She doesn't care about your time, and seems to be picking a fight with the crowd for insignificant things",2023-01-26 22:33:35
Maria Papaconstantinou,HMB265,"Terse professor when dealing with student questions and extremely harsh grader, even asking all TAs to be especially tough with the assignment grading. I know I myself and even some straight A friends have gotten our GPAs nuked by this course. Be careful!",2022-12-14 01:05:04
Maria Papaconstantinou,HMB265,"Dr. P is the best prof! She is knowledgeable, caring, and responds quickly to emails. I enjoyed her lectures and she gave just the right amount of information to understand the relevance of the topic and to solve problems related to the material. Her slides were clear and up to date, her test was fair, and she helped us keep up with the material.  ",2022-08-22 21:51:40
Maria Papaconstantinou,HMB265,actual info tested is not the info focused on in class -- ie the problems involving math. too large a portion of class time is spent detailing info about disorders u will not be tested on. prof often rushed problem-solving due to time management issues while lecturing. the epistasis lecture needs updating as it is hard to follow due to poor figures,2022-06-09 04:04:51
Maria Papaconstantinou,HMB204,"Dr. P is an amazing professor! I loved the topics that she exposed us to, her lectures were interesting and informative, and she answered my emails quickly. I'd love to have her as my prof in future courses!",2022-06-08 19:05:35
Maria Papaconstantinou,HMB204,Quite harsh with her emails and explanations are too vague ,2022-03-21 02:08:58
Maria Papaconstantinou,HMB441,"Dr. P is one of the best professors that I have had at UofT. I have taken a couple of classes with her, and both times she was always available for help. Her lectures and assignments are interesting and very clear, and she provides good feedback. I would definitely recommend taking a class with her.",2022-01-21 04:50:57
Maria Papaconstantinou,HMB265,I asked to a request to regrade and instead she made me cry through an email. I don't think she actually knows what we are being taught in class and is incapable of addressing questions with material we are actually supposed to know.,2021-10-16 02:17:59
Maria Papaconstantinou,HMB265H,"I first took the class in the fall and had to drop it because I wasn't doing well. When I retook it in the summer, I felt that the lectures were clearer and the professor more accessible. I enjoyed my experience in the summer much more than in the fall, and would recommend taking the course in the summer instead.",2021-09-08 22:41:13
Maria Papaconstantinou,HMB265,"Lectures cover content on quizzes and tests. Explanations are fairly clear and clarifications are given for confused students. Tutorials have quizzes that are based on lecture content and similar to term tests. Homework isn't necessary but is helpful to complete for practice, although understanding the lecture slide examples is crucial.",2021-07-07 18:48:34
Maria Papaconstantinou,HMB265,"Prof. Maria is one of the best professors I have had at UofT so far, even though I have only interacted online with her. Her lectures are clear, her quizzes and tests are fair, and she responds to emails very quickly. She genuinely cares that her students do well.",2021-06-03 15:36:58
Maria Papaconstantinou,HMB265,Very useless. stay away from courses she's the admit. I've heard she was very unforgiving about making any accommodations for students. She also penalizes you for asking for a regrade. THE WORST PROF AT UOFT so far. I wouldn't have taken courses with her if I didn't absolutely had too. I had many bad profs but she is just malicious & mean.,2021-03-21 20:47:10
Maria Papaconstantinou,HMB321,"I had Professor P for both this course and another course in fourth year, HMB441. She is one of the best lecturers I've had at UofT. When the pandemic started, she was one of my only Professors to actually help students out. The online semester this year with her was also smooth and she didn't burden us with extra work like other Profs.",2021-03-09 17:53:22
Maria Papaconstantinou,HMB265,"I did not see any compassion from this prof at all, she was not nice and did not cooperate with her students.",2020-12-24 18:40:31
Maria Papaconstantinou,HMB305,"I took HMB265 in second year, a course Dr. P administers, and was unhappy with the structure. So when I took HMB305 I was apprehensive. But she's one of the best Professors I've had at UofT. Incredibly interesting lectures and she's extremely friendly and approachable. When COVID struck, she went out of her way to help us finish the semester.",2020-08-11 15:43:23
Maria Papaconstantinou,HMB265,Very rude and unforgiving.,2020-06-25 00:49:46
Maria Papaconstantinou,HMB203,"This course was one of my favourites. Dr. P's lectures were excellent, they really opened my eyes to what global health is and the challenges surrounding it. I enjoyed the group work, and it was an overall awesome learning experience. I can't wait to take other global health courses.",2020-04-20 20:24:24
Maria Papaconstantinou,HMB203,She taught the bare minimum. All of her lectures were really repetitive and she didn't talk about any of the nuances of global health which is the entire point of the field. We also had a ridiculous group project where you all did your own part and just slapped it together. The course was test heavy which doesn't make sense for the course.,2020-04-04 22:11:32
Maria Papaconstantinou,HMB265H,"Does not teach HMB265 yet writes a very unreasonable exam for it. Tested content never mentioned in class (particularly statistical term definition - not in textbook either). Students had to memorize random facts (not related to genetics) to pass the course, VERY disappointing. Only upside is she's willing to send emails to TAs on your behalf",2019-12-18 04:22:39
Maria Papaconstantinou,HMB265H,"Dr. P is one of the most caring and enthusiastic professors at UofT. Her lectures were interesting, she focused on what was important, and made genetics for me one of my favourite courses. She was always available to answer my questions, and her explanations were clear. I would definitely take another course with her!",2019-09-29 17:21:23
Maria Papaconstantinou,HMB265,"Here I am writing my lectures again. Because somehow people don't believe me when I say it. She is not a very competent professor. And here is why. She gives an amazing introduction, amazing background knowledge, but the material which she will test you on, she just skims through it. Also, her voice is really boring and unenthusiastic.",2019-09-15 02:28:06
Maria Papaconstantinou,HMB265,"Amazing prof, brilliant and funny and really makes HMB265 an informative and useful class.",2019-06-25 03:32:01
Maria Papaconstantinou,HMB321HMB441,"She's one of the best professors I've had at U of T! Her lectures were always clear, captivating and she always held sessions before the midterm/exam to clearly outline what our studying should focus on. I enjoyed both courses with her!",2019-02-27 03:17:57
Maria Papaconstantinou,HMB265,"Maria is a really great prof! She's approachable and lectures very clearly! She does talk fast and gives lots of important details you won't find in the textbook so recordings are helpful. The course is a lot of work (written & online assignments, virtual labs & tutorials) but the tests are fair and the questions reflect the connect assignments.",2018-07-09 15:38:41
Maria Papaconstantinou,HMB265H,"She's one of the few profs that actually cares about her students. Her lectures were clear, her test questions fair, and she provided a lot of different ways to learn the material. Many thought the midterm was hard, but it actually was fair. You have to put the work in, and it's not a memorizing type of course, but the material is interesting.",2017-12-16 22:48:58
Maria Papaconstantinou,HMB265,I enjoyed the lectures by Prof. P and she's always available to answer questions. There is a lot of work in the course but the online homework helps me keep up with the class.,2017-11-30 09:24:39
Maria Papaconstantinou,HMB265,"Although the course has a pretty heavy workload, I enjoyed her lectures, her test was fair, and her instructions are clear. You can see that Dr. P puts alot of effort into the course, and she is always available to answer questions. I wish my other profs answered my questions and emails so quickly!!",2017-11-20 20:55:58
Maria Papaconstantinou,HMB265,"Prof. P is one of the best profs that I have had so far. She genuinely wants you to learn, her lecturing style is great, and there are online assignments that help you keep up with the course material.",2017-11-12 03:43:35
Maria Papaconstantinou,HMB265H,"Dr. P is an excellent prof who really cares about her students. Her lectures are clear and she emphasizes all of the important points. You have to attend class to do well in my opinion, but her test was fair. I think that most complaints come from students that don't attend class and/or don't study enough to keep up with the work.",2017-11-12 03:37:08
Maria Papaconstantinou,HMB265,I found her lecture style to be quite unhelpful and confusing. Her content is really tough too.,2017-11-11 01:00:31
Maria Papaconstantinou,HMB265,The concepts in this course are pretty simple and straight forwards but she keeps spending the first half of the lecture talking about unimportant details and background information. She then rushes though the important bits that she leaves at the end of lectures. The test questions are also completely different than the homework questions.,2017-10-31 16:40:01
Maria Papaconstantinou,HMB265H,"Dr. P is a great professor. For learnsmart assignments you ""have to read the textbook,"" but believe me you don't. She will mention all the important points in lecture, so only use the textbook to clarify concepts you're shaky on. She is very clear, but VERY tough. Do a lot of practice problems. Her tests are tricky, but fair.",2017-10-21 11:13:48
Maria Papaconstantinou,HMB204,i wasn't really a fan of her from HMB265 which she made really hard but HMB204 is really soft course. Dr. Maria is really kind and tells u imp stuff from lectures.,2017-07-14 01:27:49
Maria Papaconstantinou,HMB204,"Dr. Maria is one of the best profs that I have had so far, and this course was one of my favourite courses. I enjoyed the variety of topics and the prof was always accessible for help.",2017-04-07 16:24:32
Maria Papaconstantinou,HMB204,The way she teach is just OMGi try to stay awake or understand or read over the lecture or anything you could think of. BUT IT DOESN'T MAKE SENSE. she reads off the slide and just the way she speak and present make a easy course really hardHARD TO LISTEN and pull information out of it. She also correct herself all the time........,2017-03-16 15:22:55
Maria Papaconstantinou,HMB204,"Genuinely a very fun person to learn from, and her teaching style is great.",2017-01-12 14:52:31
Maria Papaconstantinou,HMB265,Her 2016 midterm and exam were HORRIBLE. She's super caring as a person (from my interactions) and she means well. But for some reason HMB265 this year was the most horrible thing I've ever experienced...,2017-01-10 01:28:40
Maria Papaconstantinou,HMB265,Solid prof,2016-10-15 17:12:06
Maria Papaconstantinou,HMB321H,This was one of my favourite courses at UofT.  Dr. Maria is one of the most helpful and approachable profs and the variety of topics was enjoyable and informative.,2016-03-25 01:01:24
Maria Papaconstantinou,HMB265H,"This course was one of the most challenging courses I have taken, but the Prof's enthusiasm, helpful nature and clear explanation of material made the learning enjoyable.  Thanks Prof!",2016-03-03 15:04:15
Maria Papaconstantinou,HMB265,Dr. P's lectures were organized and the content was clearly presented. The course included a number of different teaching approaches that helped reinforce the material.  Excellent course overall.,2016-02-26 00:01:47
Maria Papaconstantinou,HMB265,"One of the hardest courses I've ever taken in my undergrad. She was extremely unhelpful, and not at all clear in her lectures. ",2015-11-12 16:07:09
Maria Papaconstantinou,HMB265,Awesome professor! She was available for help and made the material more interesting!,2014-07-31 12:15:11
Maria Papaconstantinou,HMB265,"She is a great prof overall. Enthusiastic and knowledgeable. However, the 2nd part of the course is significantly harder than the 1st so don't be caught off guard. Attending tutorials is probably the most crucial part  of this course since tests are 'problem solving' based not memorization based. A challenging course, but manageable overall.",2014-07-07 04:12:26
Maria Papaconstantinou,HMB265H,"Dr. P is one of the most helpful profs at UofT! She is passionate about genetic and knowledgeable about  the subject.  Most importantly, she encourages the application of concepts rather than just regurgitation.",2014-06-20 00:25:27
Maria Papaconstantinou,HMB265,Good prof overall,2014-06-12 04:41:17
Maria Papaconstantinou,HMB321,This course was one of my favourites so far at UofT.  The prof  was enthusiastic and knowledgeable.  She organized a fantastic course and really interesting tutorials.,2014-06-01 01:24:59
Maria Papaconstantinou,HMB305,"This was one of my favourite classes at UofT.  The prof was knowledgeable, easy to talk to, and very helpful, and the interview assignment was the best assignment that I ever had.",2014-05-14 03:29:01
Maria Papaconstantinou,HMB305H1,"If your'e looking to do well in this course, the chances are slim. The entire course basically teaches you one scientist each lecture and your'e expected to know their life as well as their entire scientific career (including their scientific papers and the specifics of their research results). Random details are always needed in this course.",2014-04-11 21:14:39
Maria Papaconstantinou,HMB321,"One of the best profs I have had, Dr. P is very helpful, answers questions quickly, and is a great lecturer!",2013-07-08 14:38:17
Maria Papaconstantinou,HMB203,"Dr. P is one of the best profs that I have had at the university.  She is kind and helpful, and her lectures are so interesting and easy to follow. I especially enjoyed the group work in the course.",2013-01-15 00:03:11
Maria Papaconstantinou,HMB203,"One of the best and most interesting classes I have had so far! Dr. P is a great prof and I love her teaching style.  She is clear, organized and helpful.",2013-01-11 00:51:22
Maria Papaconstantinou,HMB203,Teaches in a boring way. reads of slides. is available for help if you need any. exams questions are confusing and depending on rote memory more than conceptual understanding.,2013-01-09 14:16:19
Maria Papaconstantinou,HMB321,Not a bad professor. Her lectures are clear. She is available for help; hard in terms of marking.,2012-09-04 16:10:36
Maria Papaconstantinou,HMB265,Fantastic prof! Very approachable and helpful.,2011-12-23 09:20:07
Maria Papaconstantinou,HMB203,"Great Prof!! Very approachable, helpful and amicable. Thanks Prof!",2011-12-22 21:31:31
Maria Papaconstantinou,HMB265,Love Dr. Papa! She's helpful and her lectures are clear.,2011-10-30 21:40:27
Maria Papaconstantinou,HMB265,Prof P is a fantastic prof! I've had her for 2 courses and she's always been helpful.  I do like her lecturing style and her tests are fair too.,2011-10-24 01:28:01
Maria Papaconstantinou,HMB265,"Not a bad prof. Not a great prof. A bit below average in terms of teaching and lecturing. Prof P bells the marks like hell so kinda bird. Had her for other courses last year too - she's approachable, but often confusing in lectures. HMB321 was OK but confusing and 441 she doesn't lecture so it's better.",2011-10-22 23:54:44
Maria Papaconstantinou,HMB265,Prof was approachable and very helpful-good test questions too! She was a very good lecturer overall.,2011-04-13 18:24:00
Maria Papaconstantinou,HMB265,Great prof! She was always very helpful and I thought her lectures were easy to follow.  I also liked the fact that she used a lot of examples in class.,2011-04-13 18:18:03
Maria Papaconstantinou,HMB265,"A nice and approachable prof that cares about her students, but her lectures were extremely hard to follow. A lot of independent studying from the textbook was needed because she was confusing. She also seemed somewhat unprepared resulting in lectures that did not flow. While she gets the overall message across, there's much room for improvement",2011-04-13 10:17:39
Maria Papaconstantinou,HMB265,"Dr. P is a very approachable professor who is always very helpful! I enjoy her lectures, and she tries hard to make the students understand the concepts.  One of the best profs I've had so far!",2011-04-08 03:09:57
Maria Papaconstantinou,HMB265,"Dr. P. is an excellent professor who is very clear if you pay attention in class and follow alng. She is very approachable and kind, and will help with any question you may have (genetics or not!). Her test/exam questions are fair and studying will get you a good mark in this class. Overall, kind professor who truly cares about her students!",2011-04-06 10:48:26
Maria Papaconstantinou,HMB265,"Dr. P. is an excellent professor. Her lectures are clear if you pay attention and just follow along. Her exams are very fair (unlike many other courses at UofT!). If you study for this class, you will do well. Dr. P. is also extremely approachable and really cares about her students. If you have a question about anything (genetics or not) she will ",2011-04-06 10:46:09
Maria Papaconstantinou,HMB265,"Totally unclear. It doesn't seem that she prepares for her lectures beforehand. She thinks she knows what she wants to talk about, but without preparing, the concepts just doesn't come out clearly. She ends up repeating herself or rewording in so many different ways to try to make herself clear that it ends up being extremely confusing =(",2011-04-02 15:43:12
Maria Papaconstantinou,HMB265,Dr. P is crystal clear if you really listen to her lectures (and not speak in class).  I follow them so easily and I don't need to use the textbook at all.,2011-03-12 14:23:05
Maria Papaconstantinou,HMB265,"Dr. Papa is an awesome prof who really cares about her students :-)  I find her lectures easy to understand, and she is always available for help.",2011-03-12 03:34:02
Maria Papaconstantinou,HMB265,"She is not clear and very unorganized in terms of thought. It almost seems as if she doesnt know what shes talking about sometimes. Going to class or listening to lectures is not helpful at all, probably better to just read the book.",2011-03-11 00:30:07
Maria Papaconstantinou,HMB441,Dr. Papa was always helpful and I liked her lecture style. Really great prof in general!,2011-02-16 01:28:32
Maria Papaconstantinou,HMB203,"I agree. She's an awesome prof, and genuinely cares about her students, which is very rare.  I really enjoyed her lectures!",2010-12-16 14:16:11
Maria Papaconstantinou,HMB441H,"I'm not sure why there are so many bad reviews of Dr. Papaconstantinou, she's an excellent professor. Very approachable, and genuinely helps you do your best work possible. IMO that's rare among professors.",2010-12-15 19:36:17
Maria Papaconstantinou,HMB265,"She's very nice, very approachable and I think genuinely cares about her class. However I didn't think she was a good teacher. Her main downfall was her lack of clarity and inability to keep a train of thought, which made it hard to follow in class",2010-10-20 20:56:54
Maria Papaconstantinou,HMB265,I wasn't really interested in genetics (had to take the course as a prerequisite) but Dr. P made the course fun and she was very helpful in answering my questions.,2010-08-12 16:16:22
Maria Papaconstantinou,HMB265,She's very approachable and explains things well.,2010-05-31 11:45:39
Maria Papaconstantinou,HMB265,She's a really great prof so far.  Her lectures and notes are detailed enough and she explains things well.,2010-05-21 10:05:13
Maria Papaconstantinou,HMB265,Pretty good prof and fair test questions....,2010-05-06 17:12:50
Maria Papaconstantinou,HMB265,"If you went to class and actually listened, the prof made perfect sense.  You have to read the textbook too, but her notes were detailed enough.",2010-04-07 21:10:57
Maria Papaconstantinou,HMB265,Worst prof I've ever had.  cannot teach.  Notes are not organized or concise. Pointless attending class.,2010-03-24 19:00:22
Maria Papaconstantinou,HMB265,"If you went to class and read the slides over ahead of time, she made perfect sense.  You have to do the problems in the book though too.  I liked the fact that she tried to make the content interesting.",2010-03-23 19:32:30
Maria Papaconstantinou,HMB265,I think that she made the material very clear-she was very helpful and available to answer questions.  She could be very funny too!,2010-03-23 19:26:45
Maria Papaconstantinou,HMB265,not a great proff... read textbook,2010-03-10 03:22:07
Maria Papaconstantinou,HMB265,"The most useless prof ever. Reads off slides, boring, and just awful.",2010-03-05 22:54:44
Maria Papaconstantinou,HMB265,"The most incompetent prof i have had in univ. She cannot teach...it is almost unbelievable that a world class institution will give her a teaching position. During lecture, she simply reads off her superficial, unclear slides, The best way to study is NOT to go to lecture, just read the text book, and do the assigned problems.",2010-02-23 00:18:45
James Hong,FINA4329,Professor Hong is awesome! He brought a lot of real world experience to the classroom and he made the lectures interesting! ,2022-05-09 13:30:47
James Hong,FINA4329,"He only uses slides for his lectures with bullet points. No textbook required. He also invites guest speakers to share experience and Q&A sections. Two exams non-comprehensive and one group project. Exams are straight forward from his slides. He takes attendance, either you attend online or in-person. Highly recommended for elective!!",2022-04-27 13:50:19
James Hong,FINA4329,This class is a really great elective to take! He gives you the material in a way that actually makes it interesting. He also has a way about him that just makes you want to pay attention to him. He brings in guest speakers that are really cool as well. You have two exams and one group project. 1000/10 recommend!!!,2021-12-01 03:30:22
James Hong,FINA4329,Professor Hong only uses lectures and guest speakers. He makes clear-cut ppts about his lectures which are only bullet points and he speaks about it and interacts with the class by asking questions and doesn't just read all through the class. Gives the perfect exam reviews!,2021-04-22 13:03:01
James Hong,FINA4329,Super easy A,2020-05-03 03:19:21
James Hong,FINA4329,Before Covid-19 his class made me get up for the 8am class and was not mad about it. He made the class worth it. Truly learned about insurance and wanted to learn more. No textbook since lectures cover the tests. No online PowerPoints just in class notes. PLEASE PLEASE TAKE THE CLASS. WORTH IT. I will definitely miss the class and professor.,2020-04-29 16:51:44
James Hong,FINA4329,"Professor Hong is another gem at Bauer. What a privilege I had to sit down in his class and learn about the importance of life insurance and risk management. No textbook required, as he just wants you to learn. The two exams are not hard, just show up and take notes. The group case study was a great learning experience. Thank you professor Hong!",2019-05-02 20:48:47
James Hong,FINA4329,I took his class at an 8 AM lecture. I was afraid I would fall asleep during lecture but his lectures never failed to keep me awake and entertained. He is a great teacher. Attendance is mandatory. Notes are given every class and are not posted so you must attend class to get the notes. He has one group project that he grades heavy.,2018-08-31 21:13:07
James Hong,FINA4397,"Professor Hong was great! I took this class an one of my easier finance electives. There are 2 tests with 50 m/c questions and a group project. Attendance is 10% of your grade and going makes the tests so much easier. Ppt slides are not posted online so you must be in class to get notes. As long as you have a good team, you'll ace this class.",2016-05-04 12:51:06
James Hong,4397,"GO TO CLASS!!! He hates giving tests but well, has to grade somehow. He makes the topic so interesting so I feel like I didn't even have to really study. Just studied 1-2 hrs prior to test and got an A in the class. But this is because I ATTENDED CLASS and was interested and participated in class. Group project. But I had an amazing group! No book.",2015-08-17 09:54:48
James Hong,4397,"The professor is a great man and very knowledgeable. I took him for Life Insurance and Annuities. Entering this class I didn't think I'd even have any interest in learning about life insurance but he changed that for me. He requires no textbook and take no attendance. Taking notes off of his slides will help you pass. It's a easy A+, I promise. ",2015-04-02 13:43:00
James Hong,FINA4397,"Attend class and you will make an A. He's a great professor, very easy to listen to.No book, just notes taken off slides during class.",2014-05-08 19:18:03
James Hong,FINA4397,"The beautiful world of life insurance did not seem enticing to me until this glorious man opened up my eyes to the beauty of whole life policies and annuities. Oh the knowledge he has bestowed on me will be heavily used throughout my lifetime. This treasure trove of information should be hollered to the masses! Yeah, just take the class.",2014-01-05 02:04:14
James Hong,FINA4397,"Absolutely great guy. Had him for life insurance and annuities. Super helpful and had LOTS of working knowledge of the industry. Really opened up my eyes to life insurance and annuities. Never expected for it to be so interesting but he made it a great class to attend every single time. Once again, GREAT teacher. Cant thank him enough.",2013-05-11 13:30:04
John Stinchcombe,BIO220,"Great guy and fun lecturer. He teaches bio220 in a fun way and engaging way. His test questions are extremely fair and as long as you take notes on readings and take good notes on lectures, you will succeed.",2023-03-08 23:14:17
John Stinchcombe,BIO220ANDBIO120,"Great lecturer, seems like a really great guy. Unfortunately never got to meet him in person because I took both BIO120 and 220 asynchronous, but he structured his lectures really well and is super clear. Only downside was his tests felt a little unmanageable for the time given, with some ultra-specific reading questions sprinkled in. ",2023-03-04 23:42:18
John Stinchcombe,BIO220,"Good guy. Really funny, cracks a lot of jokes in class. Very personable. I really liked his lecture style, gave many real life examples of topics and explained things in a very easy way. Very easy to talk to during office hours as well.",2023-02-28 21:03:29
John Stinchcombe,BIO220ANDBIO120,His in-person lectures were awesome! Always gave a clear explanation for different graphs and figures included in the slides. He would occasionally tell jokes and keep the class engaged. Loved going to his lectures! ,2023-02-20 04:06:06
John Stinchcombe,BIO120,Way better in person... Having him in BIO220.. he's hilarious and great at his job. Does not deserve the flack he sometimes gets. Worst part with him was his headset when he was online lol.,2023-02-18 22:58:10
John Stinchcombe,BIO120,"His lectures were amazing! He explained the content well and made me genuinely interested in his subject. He was also very nice in his office hours! Most of the material is straightforward, but some extra studying is definitely needed to do well.",2022-01-10 18:06:31
John Stinchcombe,BIO220,"He's a really good lecturer, and I always really liked going to his class. He explains things really thoroughly and is a funny guy. However, the midterm is absolutely pretty brutal. Make sure you do all the readings and watch any videos/movies he posts, as they WILL be tested on the midterm.",2021-10-20 23:58:33
John Stinchcombe,BIO220,"He's a really good lecturer, amazing at communicating, and makes class super interesting. I thought his Ratemyprof score would be way higher bc he seems to understand how to give effective lectures. Idc much for ecology as a subject, but the BIO220 profs made it so interesting that it actually ended up becoming my favourite class of the year.",2021-05-29 23:33:00
John Stinchcombe,BIO220,"He's a bit all over the place (might be the online format) and the relationship between the different topics he covers isn't always clear. He really hit his groove in the last few lectures about climate change & overpopulation though, and you can tell he really cares. Overall felt like the whole course (w/ Prof. Mideo) could use some restructuring.",2021-04-19 14:34:09
John Stinchcombe,BIO220H,"The lectures were easy to listen to and can be done at 1.5x the speed. He's a very clear communicator and clearly has a passion for biology as a whole. It is a lot of information to absorb and the final is worth 36% so hopefully, it goes well. His dog, Charli, was a cute pop-up throughout the semester!",2021-04-14 03:08:32
John Stinchcombe,BIO120,"Prof Stinchcombe was nice, nothing out of the ordinary but his lectures were good and I felt like I learned a bunch. Tests weren't too hard and the labs were interesting, difficult online but that's not anyone's fault.",2021-03-04 19:30:50
John Stinchcombe,BIO120,"Others don't like his lectures, but I found them to be interesting while also detailed. His tests are difficult, especially ones about the book ""Why Evolution is True"" (e.g. asking a question about a specific example in the book that is only mentioned once), but if you study hard they aren't impossible to do well in.",2021-01-14 19:22:15
John Stinchcombe,BIO120,Some people felt his lectures were dry but I honestly enjoyed them. He was clear about his expectations and his tests reflected lectures quite well.,2020-12-18 18:49:57
John Stinchcombe,BIO120,"Not super dynamic. Lectures are pretty rambly and confusingly organized, jumping back and forth between topics even in the slides (often had to restructure my notes afterwards to make things clearer). Exams feel short for the amount of Qs; some Qs ask to extrapolate on course concepts and apply them to hypothetical/non-covered material.",2020-12-09 17:42:33
John Stinchcombe,BIO120,"Too bad. Overall bad. His lecture is just useless. After all, he just read his ppt. The more he explained a concept, the more confused it gets. Just don't listen to his confusing filibuster and you have a chance to survive his nonsence-tests. By the way he never test things he belaboured in his useless filibuster.",2020-12-09 05:39:10
John Stinchcombe,BIO120,He lectured the first 1/2 of the course for evolutionary biology. This course has made me seriously consider choosing that POSt. He lectures at a good pace and gives pretty good explanations whenever students want clarification.,2020-11-10 17:09:52
John Stinchcombe,BIO120,pretty good overall. very funny in lectures and very passionate. there wasnt textbook reading but we did have to read a novel which was kinda odd for a biology class. tests were a little tricky but not too bad. wish they gave us some type of practice problems to be better prepared for the test. i enjoyed the course more than i thought i would.,2020-10-26 21:45:09
John Stinchcombe,BIO120,Professor Stinchcombe is a great lecturer. He is very engaging and enthusiastic. He makes lectures interesting and made me actually enjoy evolutionary biology. His tests are very memorization heavy and are somewhat difficult .,2020-03-18 03:07:17
John Stinchcombe,BIO220,"Here is the thing. The professor is nice during the lecture. All the explanations are clear, the style is funny. However, the midterm is really designed to get your mark down. He even tells you to memorize things from a video, which is absolutely unrelated to ecology in any extent.",2020-03-03 17:16:29
John Stinchcombe,BIO220ANDBIO120,This course was not one of the best. The material would seem interesting to only those who are interested in EEB. I hated the midterm it was all analyzing and graphs. Pay attention in his class.,2020-03-03 00:43:40
John Stinchcombe,BIO120,"Professor Stinchcombe was funny and concise. The tests were fair and very easy as long as you read the material, any confusing questions on the test will be given as bonus marks after the tests are marked. The class was interesting and designed in a way that makes it possible to get incredibly high marks. An awesome professor and course.",2020-02-02 08:09:25
John Stinchcombe,BIO120,"He literally just reads straight off the slides, no point in going to lectures. His wording for tests are really confusing. Goodluck!",2020-01-17 03:20:43
John Stinchcombe,BIO150,"Ok so basically Stinchcombe is a really good professor because everything u need to know is on the slides and he just repeats it lol. His tests are mod. You have to remember that one example he said in lecture 7, slide 11 (ex) and like the specifics. Very heavy memorization. -This is BIO120 btw idk about other courses he may teach.",2019-12-18 07:27:54
John Stinchcombe,BIO220,Pretty funny prof that tries to make lecture relatable and interesting. Test questions were as expected. Some questions relate directly back to readings but he tells you that before the test.,2018-02-27 21:16:45
John Stinchcombe,BIO220,"Love him!! I'm going to miss him in the second section of the course. Really funny and likeable, and really makes you care about what we're doing to the planet (this course gets pretty depressing towards the end of his section). I look forward to taking more of his courses.",2018-02-14 19:06:03
John Stinchcombe,EEB318,"SO many of his exam questions are worded difficultly. For example, his questions ask ""which of the following is most likely to be proven false"". He's also a big fan of the questions where he lists 5 statements and then has you choose which ones are true or false or can be proven with a complementary graph.",2018-01-16 12:10:11
John Stinchcombe,BIO220,great!,2017-02-09 20:38:57
John Stinchcombe,BIO220H1,"He's a great lecturer, and I found the material to be fascinating (if not depressing). His voice was unusual at first, but you get used to it. ",2015-02-08 00:46:56
John Stinchcombe,BIO220,"He was okay. Pretty mediocre, especially compared to Rowe. Some of the exam questions made no sense and there were no practice exams, which are useful for predicting a prof's style of questioning.",2014-04-23 16:57:46
John Stinchcombe,BIO220,His tests are 70% unrelated to his lecture.,2014-04-23 16:02:41
John Stinchcombe,BIO220,his voice is so annoying..but overall he's ok,2013-05-14 21:47:32
John Stinchcombe,BIO220H,Lectures were alright (explained well & material was interesting). Test questions were also very straightforward: either thinking questions asking you to analyze data/predict based on data OR simple knowledge questions. Very good prof.,2013-05-01 15:44:43
John Stinchcombe,BIO324,"I took this course a few years ago. I had had this prof as an instructor on a field course and his enthusiasm for Ecology & Evolution was the impetus that pushed me to this stream of biology. He is very personable, quite approachable (when you get to know him) and is good at explaining concepts. He's clear about expectations, and expects a lot.",2012-07-24 23:57:41
John Stinchcombe,BIO150,Loved him!,2011-06-18 05:42:54
John Stinchcombe,BIO150,"Annoying tone of voice, you either love it or you hate it. Very boring material in his section.",2010-07-13 23:44:44
