professor,course,comment,date
Victor Emerson,PSY1102,"As he said, his lectures are more of a ""give you a different perspective"" kind of deal. It's not necessary to watch his lectures to get an A. I don't think it added much to my understanding at all. The textbook is shared by all sections and that's all you need.",2021-01-12 18:17:06
Victor Emerson,PSY1102,"I stopped attending lectures the day Professor Emerson told us that his lectures were not mandatory. There were often readings with MC questions to do, as well as the heavily graded quizzes. Besides that, when I did attend lectures and paid attention, Professor Emerson always explained everything very well, and also included his own life details.",2021-01-06 06:02:36
Victor Emerson,PSY1102,"epic. just need the textbook and youll get a nice, kind, little A+ :)",2021-01-06 05:42:31
Victor Emerson,PSY1102,"Amazing & funny! Victor will not answer emails that have previously been answered in class/ on the syllabus. Just like us, he has better things to do. If you're too lazy to read the syllabus then don't ask a question. It's an easy A, took minimal effort. All you need is the textbook. His lectures help if you are confused about anything in the book.",2021-01-02 04:59:22
Victor Emerson,PSY1102,"Tbh I did not go to class once. As long as you read the textbook or PowerPoint before each quiz you get an A easily. This professor is impatient, unwilling to answer your question.",2020-12-28 20:43:56
Victor Emerson,PSY1102,"This course (taken Fall 2020) was based entirely off the textbook and you didnt have to attend lectures to do well on the quizzes (4) and final exam. However, his lectures are good for understanding any difficult concepts and he does tell lots of stories. Hes quite a knowledgeable man and I found him inspirational as well (youll find out why)!",2020-12-28 15:37:12
Victor Emerson,PSY1102,"The material for this class is based exclusively on the textbook which is nice. He used the same pool of questions for the final as he did for the previous tests, but did not give feedback on the tests so good luck figuring out what mistakes you made. Luckily the course is very easy and he seemed like a nice guy too.",2020-12-22 00:04:28
Victor Emerson,PSY1102,"long boring slideshows, tells lots of stories during lectures. nice prof but not great with technology. all textbook material so make notes and read the textbook to pass, all quizzes.",2020-12-20 06:51:56
Victor Emerson,PSY1102,"Prof Emerson is honestly great. He always made lectures interesting by adding in stories here and there, and he makes it clear what will be on the upcoming quizzes. The whole course is based off the textbook so if you don't attend class but read the corresponding chapter you're fine. Quizzes/final wasn't easy but not too hard either",2020-12-17 02:35:55
Victor Emerson,PSY1102,"Victor is a champ. He is so caring and nice and tells a lot of interesting stories. He doesnt read off the slides and tries to make the content more interesting. All the quizzes and exams are based off of the textbook, so no attendance isnt mandatory but his lectures are great.",2020-12-17 00:10:13
Victor Emerson,PSY1102,"This class is so easy now being online, all you need to do is real the textbook on tophat and answer the questions. Literally the test questions are the same as the textbook its a joke. The only hard part is the actual concepts but its easy to learn, if that makes sense.",2020-12-13 18:09:45
Victor Emerson,PSY1102,"He is super sweet and as long as you keep up with the textbook, the quizzes are super easy.",2020-12-13 07:22:33
Victor Emerson,PSY1102,"He is a nice person, could be rude if you ask him questions that are CLEARLY STATED in the syllabus. Using real life example, he did a great job explaining development, social psy and stress and the two chapters on disorders. But, he didn't explain personality clear and that is directly reflected by my quiz mark. Overall, good and easy to succeed.",2020-12-13 04:43:53
Victor Emerson,PSY1102,"No need to show up to lectures though I found the ppt slides nice for review purposes. Self-studied course, didn't need the prof at all.",2020-12-12 23:34:44
Victor Emerson,PSY1102,"Material is so interesting, if you are going into the healthcare field I recommend this class over PSY 1101 (foundations). I went to two lectures the entire semester, and as someone who never takes naps, fell asleep during both of them. 7 online TopHat chapters, 4 quizzes and just a final. Quizzes and final entirely based on textbook not lectures.",2020-12-11 02:26:46
Victor Emerson,PSY1102,"Prof Emerson is pretty good. His lectures weren't compulsory, but I still attended, and it was worth it. Read the textbook because all the quiz material is in it. There are no projects, just four quizzes and 1 final exam, which is 100 multiple-choice questions. It's a fairly easy class, very interesting too! He is very professional and well-spoken.",2020-12-09 16:37:18
Victor Emerson,PSY1102,"Prof Emerson is a great guy. He really tries to make the class interesting! The lectures aren't necessary, but I always went because I really liked him. The textbook is a must to read and study because the exams are based on it not the profs lectures.",2020-11-20 01:34:02
Victor Emerson,PSY1102,"Very intelligent professor, has lots of excellent stories and great taste in music! He includes useful examples from his personal life and years of experience to illustrate the concepts. He treats students like capable adults, and won't answer questions that can be easily answered by looking at the syllabus. Has a very soothing voice.",2020-06-28 01:10:30
Victor Emerson,PSY1102,"20/10 professor. I'm a 4th year student and took this course as an elective. Very entertaining lectures. Probably the most well spoken Professor I have ever had. Very smart man and seems to genuinely care. Makes all of the classes interesting, no matter the content. I highly recommend. Tests are directly related to the course material.",2020-06-08 21:40:57
Victor Emerson,PSY1102,"His lectures are way too boring to attend, goes excruciatingly slow and tediously emphasizes points that are pretty trivial. Basic textbook course so all exams were based directly from book, buy it, read it, ace the class. The notes you make yourself from the book are prolly more aesthetic and clear than his. Not a BAD prof, just boring and slow.",2020-05-11 21:40:44
Victor Emerson,PSY1102,"I thought Prof. Emerson did a great job at conveying the 1102 material in an interesting way, and did a good job at trying to include relevant examples of his own with the textbook material for it to be easier to remember. It's an information-dense course, but he made it clear which parts were most important to focus on and study for exams.",2020-04-05 03:41:03
Victor Emerson,PSY2116,"Professor Emerson does a great job of explaining statistics in a way that can be understood in everyday contexts. He cares about student success and lectures are sometimes funny. I personally found his particular method of presenting stats incompatible. At the same time, expectations are clear - so if you do the tutorials you will be okay.",2020-03-23 11:13:11
Victor Emerson,PSY1102,"Emerson's slides were detailed and are a good summary of the textbook. I definitely recommend taking a class with him. Lectures were a bit boring but attendance wasn't mandatory and his midterms are fair. He definitely has experience teaching however he gets annoyed when students ask him questions which ""are answered in the course syllabus""",2019-12-21 06:11:51
Victor Emerson,PSY1102,"I actually liked the guy, he's really passionate about teaching and loves what he teaches. Midterms are tricky but manageable. For the final exam, try to read the book chapters to understand some realistic scenarios, because the Psych department gives you scenarios, while Emersons' slides more or less gives you definitions.",2019-12-15 01:18:25
Victor Emerson,PSY1102,Very funny and wise man. Favourite prof i've had in university thus far. You don't have to show up to any lectures to do well in the class because the exams are based entirely off of the textbook and he posts all of the slides summarizing the book on brightspace. I still showed up to class simply because I enjoy hearing him lecture.,2019-12-08 03:26:52
Victor Emerson,PSY1102,"He talks about his life for 60% of the class, which is kind of interesting but not relevant to the course. You have to read the textbook if you want to do well. If you attend his class, watch out! He will call you out for talking or for looking at your screen too enthusiastically. Don't bother going to class.",2019-11-27 03:09:41
Victor Emerson,PSY1102,"He is a great instructor and he is obviously very intelligent. Even though my class is a 7-10, I go every time because the class is super interesting !",2019-11-01 01:11:47
Victor Emerson,PSY1102,"Lectures aren't boring, and he knows what he's talking about. Has a wealth of stories and seems to genuinely care.",2019-10-04 17:28:58
Victor Emerson,PSY1102,Dr. Emerson has excellent experience and wisdom. He invests in his students and is willing to give generously. He is organized; you need to book an appointment to see him. Attending his lectures will definitely help with grades but will also help you to learn how to apply psychology in practical life.,2019-06-11 15:13:22
Victor Emerson,PSY1102,"In first year Psy, the final exam is based on only the textbook, so you need to do the readings. Victor puts all his lectures online and there is not a lot of other notes you need to take from lectures as they all come from the slides. Exams are multiple choice and super easy if you just read his lecture notes and textbook. Its an easy A class.",2019-05-07 18:13:52
Victor Emerson,PSY3303,"Emerson is very approachable. If you find a problem with anything (ie., the exam time), you can voice your concerns to him. He sincerely wants his students to do well and acknowledges some differences between his generation and ours. I wasn't a fan of the material, but I liked him and found it easy to do well (also he provides sample Qs for exams).",2019-04-21 19:20:42
Victor Emerson,PSY2116,"4 ""tests"" (midterms, really)+final. Less than an hour for the first test and an hr for the other 3. No assignments or course work outside the exams which I didn't like. No multiple choice Qs. Textbook not necessary, only useful if you need help learning the content (I regret buying). Optional lab tutorial. Would've rather taken with another prof :/",2019-04-18 19:48:14
Victor Emerson,PSY1102,"The course material is based in the text, so just read it. Emmerson picks and chooses certain points from the textbook to ramble about and provide ""personal stories"" that feel like a waste of time and and also seem to over complicate the structure and delivery of the textbook material. I would not take his course again, lecture are a waste of time",2019-02-05 01:42:22
Victor Emerson,PSY1102,His lectures are good but not necessary to attend easy A if you base your studying off the textbook and the underlined terms in his slides,2019-01-27 20:01:45
Victor Emerson,PSY1102,"I went to 4 classes and got a B+ in the course. I personally found his lectures to be interesting, but not worth the time as I could read through the slides faster. Overall though, the course is interesting, and Emerson isn't bad, just not my cup of tea. Would take again, textbook was mandatory for the final.",2019-01-16 01:29:41
Victor Emerson,PSY1102,"He's a good prof, but god help you if you speak in class, he will single you out in front of the whole room. But the course is really easy - a lot of course material to cover, so you still need to study hard, but the exams were multiple choice and the expectations are very straightforward (just learn the underlined terms on his slides).",2018-11-20 12:58:08
Victor Emerson,PSY1102,"Maybe one of my favourite prof's ever. Absolutely hilarious... you don't NEED to go to class, but he makes it worth while",2018-11-20 11:42:06
Victor Emerson,PSY1102,I love his lectures. Everything he says is clear.,2018-10-31 18:02:32
Victor Emerson,PSY1102,You can skip every class (minus the mid-terms) and only read the textbook and emerge with a good grade. The class doesn't really do much for you besides give you an opportunity to ask questions. He often ends classes early and I wouldn't recommend his 3 hour lectures (they'll kill you). He often gets off topic and tells many personal stories.,2018-06-14 19:35:39
Victor Emerson,PSY4130,Overall not too bad a prof. Wasn't a fan of how almost every class was spent talking about really random stuff that we were never tested on or required to write papers about. He obviously loves to teach because he is 70 and still going strong. Very intelligent man. Loved having one on one conversations with him during office hours.,2018-05-09 22:32:09
Victor Emerson,PSY1102,Very dull prof. Never went to a class after the first midterm because he talked about his own stories more than the course content. Finished with an A+ regardless. Just read the textbook and enhance that material with his slides and you'll pass easily.,2018-05-06 09:59:03
Victor Emerson,PSY2106,Explained stats so well that I already understood the concepts in the second stats class by the time this course was over. Very helpful during office hours and the exams get easier as the semester goes on,2018-04-23 09:59:02
Victor Emerson,PSY1102,"Victor Emerson is such a loveable guy! He actually gives you really good hints on what material will be focused more on the midterms and exam if you go to the lectures, and he usually gives a 10 min break every hour and we end by 9:30, which is chill. Don't need to read the textbook, his slides are enough. Loved his music choices and super nice!",2018-04-10 23:52:01
Victor Emerson,PSY1102,"if you don't go to any classes and just read the textbook at home, you'll still pass the class with an A. His lectures are extremely hard to follow. I love that he integrates personal experiences, but he reads all the material that is crucial off of the slides and it makes it EXTREMELY hard to focus.",2018-03-22 08:57:28
Victor Emerson,PSY1102,"Pretty rude guy, went to office hours to seek help and made me feel like I was a waste of his time. Midterms and exam are all textbook based so read the textbook or you're screwed. Stopped going to the class because he just talks about himself 75% of the class. Read the textbook and you're fine.",2018-03-19 10:30:51
Victor Emerson,PSY1102,"seems like a good prof; but doesnt care about his students. The syllabus had a breakdown for marks that included online quizzes, but nowhere in the syllabus did it say where or what the quizzes consisted of, which I asked him about and he said ask the TA, I know nothing about it was shocked that he did not as he should when he is the prof.",2018-01-25 13:35:22
Victor Emerson,PSY2106,"He cares a lot about his students and want them to do well in the class. He goes quicky through his lectures, but as long as you read the textbook, practice the equations and do the homework, as well as ask him for help if needed, you should do just fine!",2018-01-22 21:51:49
Victor Emerson,PSY2106,"Very nice and funny prof. He is very well organized, everything is very clear. He shows tons of visual examples and is always making sure everyone understands well. Stats is not at all my favourite subject but he makes it enjoyable and interesting with real life examples so you actually understand where the numbers come from.",2017-09-27 22:55:19
Victor Emerson,PSY2116,"AMAZING Prof!! He made stats enjoyable, believe me! Sticks around after class and gives you feedback and goes above and beyond to make sure his students understand the material for the tests. 4 tests and a final, no assignments. All of his tests have bonus questions, so get 108% is a thing! He jokes sometimes to make things smoother, take him!!!!",2017-05-29 00:52:09
Victor Emerson,PSY1102,You don't need to go to class. Read the textbook and you'll be fine.,2017-04-08 19:39:18
Victor Emerson,PSY2174,"Dr. Emerson was a great prof. I had him for both PSY2116 and PSY2174, both of which were courses that I was not looking forward to. Dr. Emerson is super knowledgeable in both research methods and statistics. His slides are very clear and his explanations in class are excellent. Just sit back and listen in lectures and you'll have a great time.",2017-04-06 16:05:58
Victor Emerson,PSY1102,all his examples are from his personal experience. boring as hell. fell asleep a few times,2017-03-24 18:33:24
Victor Emerson,PSY2174,"Very condescending. Lectures are all over the place. Goes over a lot of material very briefly and tests on pointless, specific information.",2017-03-06 12:27:14
Victor Emerson,PSY1102,"This prof is old and likes to give examples every two seconds about what life was like in the past. But he shows videos and is pretty hip and i actually love him. On the first day he showed us Eminems music video lol. He goes till about 9:15pm. not all the way to 10 which is good, and you get a 5 min break every hour. Just read the txtbk & ur good.",2017-01-12 10:24:48
Victor Emerson,HSS2381,"such a funny guy.. there's no need to take notes. he's very encouraging to ask questions and he answers them wonderfully. go to class with an open mind, don't be afraid to ask the same question 100 times, he'll give 100 different examples.. really amazing prof, 100% recommend!",2016-11-11 19:40:35
Victor Emerson,PSY2174,"Just listening to Emerson increases your IQ, no kidding. His grading system is unclear but just make sure you ask him a lot of questions for all your projects.",2016-08-31 22:05:44
Victor Emerson,PSY2106,"Statistics is not an easy course and this prof made everything that much harder. You only had 10 minutes to see him during his office hours even if you book an appointment. His lectures are kinda boring, just reads off slides. Do the tutorial questions if you want to pass. Would not take this prof for anything again. Terrible experience.",2016-08-08 14:06:56
Victor Emerson,HSS2381,"Really well organized, no surprises. He has lots of experience with research, so lots of great examples. Conveys the subject matter really well, and takes the time to make sure you understand what is being described. He made a stats course fun!",2016-05-31 22:42:09
Victor Emerson,PSY1102,"Found this class pretty redundant, as it is entirely textbook based. I only went to class 3 or 4 times, made notes on the textbook and studied the day of the final and still ended up with a good grade. Easy A if you are willing to put in the time to read the textbook.",2016-01-11 19:37:54
Victor Emerson,PSY2106,"Professor Emerson is very funny and he's in general a kind man. What i also liked about him is that he would consider the marks you get on the two midterms and assign the heavier weight to the one you did better on. However, sometimes it would be difficult to understand/hear what he is saying. He LOVES when people ask questions. He will pick on you",2016-01-07 19:11:41
Victor Emerson,PSY2174,"I guess I just disagree with the general consensus. I thoroughly enjoyed this class, actually felt like he went super slow before exams to force people to try. He would send out emails begging people to send him questions so he could address them. Pretty straightforwards concepts and he really cares about the students.",2016-01-06 17:46:00
Victor Emerson,PSY2174,"Had him for Psy1102 and Psy2174. His lectures are very boring. Class midterms for Psy2174 were appalling, average was 42% for 1 section and 51% for the other. Went into statistics on how it was not his fault that the class did poorly. Exams did not reflect course material.",2016-01-04 00:55:58
Victor Emerson,PSY1102,"Dr Emerson is a funny professor, and this course is pretty easy but make sure you read the chapters in the textbook!!! The exam is entirely textbook based, and it was tougher than the two midterms. Study ahead of time so you can memorize little details and facts.",2015-12-20 19:46:20
Victor Emerson,PSY1102,"I struggled in this course but honestly he is an amazing prof. Lectures often ended early which was nice.  He doesn't drag things out, right to the point. Very funny, made the class enjoyable.",2015-12-12 23:17:19
Victor Emerson,PSY1102,"You have to basically memorize the textbook in order to pass this class which is a lot. Theres only 2 midterms and the exam, all of which are multiple choice. The classes aren't mandatory because the exams and midterms are based off the textbook, not the lecture notes.",2015-12-10 16:22:53
Victor Emerson,PSY2174,Emerson is amazing!!! He has the best stories. Keep doing you boo!,2015-12-06 01:33:38
Victor Emerson,PSY1102,always funny stories!,2015-11-27 14:56:54
Victor Emerson,PSY2106,Awesome Prof! He made stats some what interesting! Understanding and very approachable. He doesn't deal with laziness which I loved. I am very fortunate to have him a second time. ,2015-11-07 17:13:45
Victor Emerson,PSY2174,"Emerson will teach you to apply critical reasoning skills, be inquisitive about the world and to think 'outside of the fishbowl'. Lectures influence assignments which influence exams. Provides help at his office hours. VERY SPECIFIC MARKER, deducts marks for minor flaws and details in definition as well as for 'misinterpreted questions'.",2015-10-18 15:24:24
Victor Emerson,2174,"Might be one of my favourite profs of all time. Funny and always has your best interest at heart. I enjoyed his lectures. This could have been an extremely boring class, he made if fun, interesting, and I actually enjoyed doing the projects. How he managed to do that I will never know but seriously I hope I take another class with him as my prof. ",2015-10-07 18:49:05
Victor Emerson,2174,Extremely sarcastic but cracked me up all semester. He likes it when you challenge him which I think is fun. It was a required course for me and I was dreading taking it but he made it not so bad. ,2015-09-22 14:48:05
Victor Emerson,PSY2174,"This was the worst class Ive ever taken...  Heard it was an easy A, but from who? I went for help and I felt like an idiot after, not because I should have known what I was doing but because he was condescending... He told me it wasn't his job to help me, but a TA... ",2015-06-21 01:07:36
Victor Emerson,PSY2174,"Literally such a good prof. If you go to his office hours he is extremely helpful, and clear about what to do on assignments. People posting reviews otherwise obviously never asked for help. Posts slides and gives sample exam questions that are EXTREMELY accurate to the exam Grading can be tough but mostly fair. Would definitely take him again :) ",2015-06-18 15:22:23
Victor Emerson,PSY2174,Had him for stats and research. He spent an entire class going over the midterm. If you did better on the final he made your midterm worth 10% instead. All of the exam questions come from the samples and tutorials. STUDY THEM. His assignments are vague but you can see him & he'll review your assignment for you. Participation  know lecture material,2015-06-07 21:32:11
Victor Emerson,PSY2174,This prof!!! Is a ridiculous!!! grader!!! Went in expecting a GPA boost and came out with a mild case of PTSD. Do not be deceived by the friendly old man look - say goodbye to your grades. Lectures are dry. Will not help you if you go to office hours. Become good friends with your TA for this class or expect to cry. ,2015-04-28 11:29:43
Victor Emerson,PSY2174,"Psychology students beware. I had him for Research Methods and Ethics, and let me tell you - I've never experienced a prof that could make such an EASY course so PAINFUL. He has surprise pop quizzes which count for attendance, and his marking criteria for midterms and exams is close to impossible. Start crying in advance. ",2015-04-28 11:24:39
Victor Emerson,PSY2174,"He's a terrible proff. Do not take him for research methods! His lectures aren't representative of his exams... neither is the textbook. He is condescending, seems nice, however he is actually very difficult as a person. It was more of a non-applicable statistics class if anything. BEWARE of his exams, he is a very tough grader.",2015-04-26 11:43:24
Victor Emerson,PSY1102,"Really nice guy, and won't put you to sleep during lectures. However, everything is in the book and no additional knowledge is need, especially since the faculty makes the final on the book. Read the book and maybe look over his notes, and theres no reason not to get an easy A.",2015-04-10 16:06:57
Victor Emerson,PSY2174,"Assignments are confusing, doesn't do a good job explaining them. Tests appear easy, but he marks them insanely hard, I studied and attended class, half the class failed the midterm. Marks for particpation, unfortunately. He's losing his touch, it was tougher than it should have been?",2015-03-04 10:42:14
Victor Emerson,PSY2174,"Great research prof, midterms exams are EASY. the TA is very hard marker.. they will always find errors in your questionnaires and surveys. A 70% on the assignments is about the avg to good grade and the midterms will help you but there not worth much. YOU NEED TO GO TO THE TUTORIALS IN ORDER TO DO WELL ON THE ASSIGNMENTS. ",2015-01-18 20:20:10
Victor Emerson,PSY2106,"Emerson really knows how to teach. He is able to give relatable real-world examples, and will not hesitate to spend extra time in lectures to review a concept. Encourages you to see him in office hours (and I highly suggest doing so!). Marking scheme on exams is confusing and sometimes unfair. Otherwise, very good prof. ",2014-12-18 11:44:14
Victor Emerson,PSY2174,"Emerson is THE BEST. Not only is he super hilarious and relatable, but his exams are SUPER easy if you attend class. You don't even really need the textbook, everything he tests is on his slides. 100% reccommend if you want an easy A :). Love ya Emerson ",2014-11-24 21:49:15
Victor Emerson,PSY2174,"Overall, a better than average prof. This course would have been very easy if it weren't for the lack of clarity given for assignments. Despite this, the exams were very fair and were almost more of a test of your intelligence than your ability to memorize. Textbook is optional.",2014-09-02 04:18:45
Victor Emerson,PSY2174,Easiness: This prof tells you what you need to know if you actually pay attention. Exams are reasonable and easy. Assignments seem difficult due to the way T.A.s grade.. typical. Helpfulness: Willing to go over the midterm with students. Provides forum discussions as an extra option for the class participation grade. Clarity: Exams 5/5 Assign. 2/5.,2014-08-20 21:31:35
Victor Emerson,PSY1102,"Although he's a very sweet man and very knowledgeable, his class was really boring. Very easy to pass if you do the readings though!",2014-07-21 14:35:24
Victor Emerson,PSY2174,"Participation s worth 10%. If you're shy or don't like asking questions in front of the class, you're pretty much screwed. He gives his slides online, but they are long and have a lot of irrelevant information that you won't be tested on. The tutorials were kind of useless to me. He's okay, but you can probably get a better mark with another prof.",2014-07-04 11:30:32
Victor Emerson,PSY2174,"soooooo boring. ambiguous instructions for assignments. Will teach material and then tell you in the final review class ""you don't need to know anything about that except that it exists"". He expects you to read the whole book. I did ok in this class (B+), but I feel that I could have achieved a higher grade with a different prof.",2014-06-18 14:21:46
Victor Emerson,PSY2174,"His exams were very fair, but he was pretty vague about assignment expectations and the rubric was not very detailed. He didn't seem to like answering questions and was always in a hurry during his office hours which was frustrating. The tutorials were useful.",2014-06-16 19:58:58
Victor Emerson,PSY1102,"You can get a good mark by not ever going. Exams based entirely on textbook, lectures complete regurgitation of textbook. Boring, not engaging, reads slides word for word, goes off on tangents about his life stories that have very little to do with the class. Difficult to reach outside class hours. Quiet, monotone voice.",2014-04-12 09:47:37
Victor Emerson,PSY1102,I did not like his teaching style at all. Only 1/4 of the class ever attends lectures. His lectures are just packed with his examples and life stories. I would recommend studying the textbook! I found the midterms specific and difficult but the final is entirely based on the text book,2014-04-01 19:33:03
Victor Emerson,PSY2106,Research methods and ethics was a very difficult class when taken with him. He over complicated the material A LOT. He taught us a lot of unnecessary material that other sections of the same course were not covering. He is not friendly as a person and is very condescending. He will not answer questions and participation is worth 10%.,2014-03-20 11:44:43
Victor Emerson,PSY2174,"Although attendance isn't mandatory, he does take 10% for participation (actually asking questions and answering questions). Very personable outside of class and attempts to make the class funny although the topics are fairly dry. Marking is okay but takes off a lot of marks if one word is missed so be detailed oriented.",2014-03-13 17:08:58
Victor Emerson,PSY2106,"Really wasn't looking forward to stats but got Emerson and it was great! Easy exams if you keep on top of stuff, so just don't get behind and don't be shy to ask for clarification cuz it will cost you in the long run. 10/10",2014-01-08 15:36:58
Victor Emerson,PSY2174,"for such a boring topic, i loved the class! hes really helpful and if you stay ontop of things and pay attention, youll do great. i didnt attend 1 tutorial nor did i take any notes and im nottttt a good student usually. hes simply funny and helpful and makes stats as 'fun' as they can be and i highly recommend him. he talks about toesnails a lot.",2013-12-08 00:15:07
Victor Emerson,PSY2174,"Gives 10% to participation but is very unclear about the meaning of ""participation"". One person out of 60 got 10/10. Everyone else was graded in comparison to that person. 15 people got 0/10 because they spoke very little. Meanwhile the one asking questions and useless comments every 5 seconds gets the highest grade. Dropped from a B+ to a C+.",2013-08-21 11:15:36
Victor Emerson,PSY2106,"Great prof! Very helpful.Yes his exams are not always easy, but this is a class at a university level. Be prepared to work and learn; or don't take this class.",2013-06-13 00:31:59
Victor Emerson,PSY1102PSY2105,"1102- Makes things more complicated than needed. Teaches his own crap and then you're unprepared for final by the dean. 2106- Study, study, study the textbook. Take it with someone else. his 40 minute exams suck. no equation sheet. Short answers worth 30 mrks. His grading makes no freaking sense. DONT DO IT or Research Methods with him either!",2013-06-12 11:45:50
Victor Emerson,PSY2106,"He made stats better than it could have been! Although his test questions can be a little abstract & there is a 40min time limit, getting great marks is definitely do-able. You have to work hard and do lots of practice questions! He is a really great stats prof and I am so thankful I had this course with him! He knows his stuff!",2013-04-22 16:01:27
Victor Emerson,PSY2106,Take this class seriously and read the textbook and do the examples. You have to prepare yourself for anything because his expectations are often unclear. He responds quickly to your emails and will gladly meet with you even outside of office hours. He also loves when you ask questions... so don't be shy. Take advantage of this!,2012-12-22 00:33:20
Victor Emerson,STATS1,he's quite good!,2012-09-27 23:26:20
Victor Emerson,PSY1102,"Good person, but exams were difficult. I felt that the lectures were very boring...",2012-05-09 21:42:28
Victor Emerson,PSY1102,"Excellent erudite professor.Provides clear and well organized slides.Open atmosphere in class.Good balance between teaching and amount of humor.Midterm 1 was fair, m.t.2 more fair, but a level to be expected in a university.You'll do well if you study.Has a heart for the students,very helpful.Lot of learning in a richly created environment! A+",2012-04-05 18:09:58
Victor Emerson,PSYCH1102,"Great prof; makes jokes during lectures to try and keep things interesting, explains things clearly and is very helpful. The only things is, his midterms and final exam are difficult.",2012-04-02 22:15:14
Victor Emerson,PSY1102,"Funny guy. Makes lectures as interesting as the material allows, and is always open to comments or ideas to improve his teaching. Enjoys teaching and is very knowledgeable. Definitely a good prof - would recommend! Exams can be tricky, as the wording is quite specific and can change the meaning ever so slightly. Be careful and you should be fine.",2012-04-01 12:04:15
Iain McKenna,PHI2396,"Prof. McKenna is by far and away the worst prof I've had so far. He was rude to students who emailed him with questions. Fully ignored the bio component of bioethics, so if you looking to take a philosophy class he's your guy. His TAs marks harshly and doesnt respond well to feedback. Also, he offered us a chance for extra credit and never gave it",2022-12-15 05:04:05
Iain McKenna,PHI2396,"He just rambles on for the whole class and leaves it to the students to have an open discussion, which I suppose makes sense for a philosophy teacher, but most of the people who take this class are enrolled in a science program, so this kind of format is unfamiliar. Midterm poorly reflected the ""lecture content"", but the papers were graded fairly. ",2022-06-27 14:55:11
Iain McKenna,PHI2396,"This class certainly had the potential to be interesting, but it was not. I did not learn a thing about bioethics. The textbook used was a pure ethics textbook and did not relate to bioethics. His expectations are extremely unclear for tests and papers. The live classes had no structure. By the end of the semester he became really rude. ",2022-05-16 13:56:08
Iain McKenna,PHI2396,"Very nice person but his course was a MESS. Lectures were one long rambling convrsation, with unclear connections to class content. Midterm was super hard and did not relate to what he taught. Almost never at his office hrs (held an O.H. while he was out on a run) and would reply to emails a week later. Provided bonus mrk assignment which was nice.",2022-05-15 17:53:14
Iain McKenna,PHI2396,"Midterm was tricky. Expectations unclear. Opportunities for bonus marks exist, but they're time-consuming. Near the end of the term, he was more impatient answering questions, which made the final exam all the more difficult and bothersome to complete. Just do everything you can to take bioethics with a diff prof. ",2022-05-13 14:26:38
Iain McKenna,PHI2396,"He really got rude in the end in my opinion. At first he showed so much empathy and patience and understanding of a student, but as soon as that final came he got aggressive in his tone he used with us. No need to embarrass and ridicule students in front of a whole class and the blame of organization with bonus points is a you problem, not us Dr.M.",2022-05-10 21:48:23
Iain McKenna,PHI2396,Very unclear with instructions for the position paper. The midterm was extremely hard and did not care. Hard to watch lectures.,2022-05-05 19:13:29
Iain McKenna,PHI2396,BEWARE of this prof! Never answers emails and hangs up on you after two minutes during office hours because there are too many students.  The grading is extremely harsh on papers and doesn't even make sense. Instructions are unclear for everything. His midterm had so many questions on it that were not covered. Textbook and lectures are useless.,2022-05-04 20:10:28
Iain McKenna,PHI2396,"This is the worst course I've ever taken thanks to McK*nna. He didn't provide any instructions for the position paper or final exam. He didn't post the rubric for the final exam until 2 days before it was due, leaving many students confused and unsure of his expectations. He also tells his TAs to be super harsh with grading (according to a TA).",2022-05-04 17:24:21
Iain McKenna,PHI2396,"This class was so unnecessarily difficult. The prof went on long tangents during class time - completely unrelated to class content. He did not prepare us for the one midterm, gave no guidance for the exams and paper and was unreachable by email. Instructions are so unclear and it's not like he does anything to help. Terrible class. Do not take. ",2022-05-04 01:15:07
Iain McKenna,PHI2396,"After we had our midterm in Feb, his lectures became unstructured. Going to class a waste of my time. The only reason I didn't drop the course was because it was mandatory. If you like a strucutred class with clear instructions and helpful material, do yourself a favor and take another prof. DON'T TAKE HIM AT ALL COSTS!!! ",2022-04-10 03:06:47
Iain McKenna,PHI2396,His class is not structured - it's just him going on long rants and tangents (2+ hours sometimes) that aren't at all useful to learning the course material. His multiple choice exams were unnecessarily difficult. Oh and he wants us to write questions for him to use in his test bank next year... does this not count as slavery?,2022-03-05 03:59:49
Iain McKenna,PHI2396,If this class wasn't mandatory I would have dropped it. The textbook was so poorly written and not relevant to bioethics - it was ridiculous. Lectures are not structured and half the time we don't even talk about the material. He seems like a nice person but I disliked his class so much. Assignment instructions left me confused all the time.,2022-03-01 20:03:33
Iain McKenna,PHI2396,"Took him during covid 19. Honestly, he has a good heart, but the way he taught in this pandemic was not for me. He made breakout rooms constantly which did not help me. He has flexibility with deadlines but is not clear with what he wants for is case study assignments. I would not take his class again",2021-04-06 17:57:18
Iain McKenna,PHI2396,"Very good prof! Considerate that we have other classes and always willing to extend deadlines. He brought different headphones, laptops, routers, etc. to try and make his zoom classes the best he could even with poor internet. Small assignments/quizzes due every week that are an easy 30%, a midterm, case study, and a final (case study)",2020-12-14 21:31:38
Iain McKenna,PHI2396,Made zoom classes interesting and he showed us his chickens. Gotta do all the readings or else don't expect a very high grade. Overall an easy course but get ready do have small assignments/quiz every week. (This class is online during corona so idk how his classes are in person),2020-10-20 03:41:53
Iain McKenna,PHI2396,"Didn't like his bioethics class. We had concepts on the first midterm that were never assigned. Not very clear expectations. Overall, this course was poorly organized.",2020-01-14 05:20:32
