professor,course,comment,date
Siva Sivathayalan,ECON1101,Good Prof,2004-07-06 11:35:44
Siva Sivathayalan,ECOR1101,equals check mark,2004-05-16 21:00:09
Siva Sivathayalan,CIVE4301,"Good prof, makes connections to fundamental concepts. Most people complain about 111 no matter who they have. Siva is very easygoing, but you will work hard and learn a lot.",2004-04-25 13:52:26
Siva Sivathayalan,CIVE4301,"I Wonder how many of these people made it into second year?  Siva is a GOOD Prof.  He just pushs the class to do well.  I don't think that's a fault.  I didn't like him either, until I had him for Foundations, and was mature enough to be pushed to pro",2004-04-14 06:34:01
Siva Sivathayalan,ECOR1101,"Can't say I had a problem with Siva. If you listen very carefully and keep up with the problem sets, you'll be alright. You'll need to be very independent, though - he's not as helpful as some.",2004-03-17 23:29:57
Siva Sivathayalan,ECOR1101,Can't speak english. Class is good for napping.,2003-12-14 18:22:44
Siva Sivathayalan,ECOR1101,"First month you'll think he's speak punjab to you after that you'll understand him. However don't go to the class tired, it will seam like he is speaking yet another langauge. Tests are not bad, however watch out for T.A.'s. Examples are decent.",2003-12-12 10:12:13
Siva Sivathayalan,ECOR1101,"Once you get used to the accent hes actually pretty good.  It seems alot of students blame their difficulty with the course on the prof....   I do wish he would do more complete examples however.",2003-12-10 19:11:51
Siva Sivathayalan,91111,wow...,2003-11-12 04:10:41
Siva Sivathayalan,ECOR1101,better of the two mech profs i've had this year,2003-10-30 20:08:14
Siva Sivathayalan,ECOR1101,Rude. Unclear. Confused...,2003-08-04 18:17:50
Siva Sivathayalan,91111,"Very intolerant, extremely unclear, both in terms of spoken language and in terms of chalkboard skills. Indeed, that projector will one day be victim to bad moment.",2003-07-30 22:17:40
Siva Sivathayalan,ECOR1101,"Only becomes mildly understandable once you get used to his accent. Never finishes examples. (""You know where to go from here"". NO WE DON'T!) May refuse to answer questions. Can be downright rude at times. Never learned so much from an overhead",2003-07-28 15:07:38
Siva Sivathayalan,91111,"not the worst TEACHer, but he is very unhelpful and rude.",2003-04-10 03:53:36
Siva Sivathayalan,ECOR1101,Doesn't speak english,2003-02-02 22:50:42
Siva Sivathayalan,91111,Probably one Carleton's worst professors,2003-01-31 18:54:37
Siva Sivathayalan,CIVE2101,"suggested problem sets are too hard and discouraging, need to provide more help",2002-12-24 14:22:28
Siva Sivathayalan,91111,Someday this guy will break the overhead projector with that moment crap,2002-11-05 00:01:03
Siva Sivathayalan,ECOR1101,"one day i'll learn about mechanics, but not from siva...",2002-10-23 21:34:13
Siva Sivathayalan,91111,Very hard to understand,2002-10-22 19:36:40
Siva Sivathayalan,91111,Could not write notes or speak clearly for his life.,2002-08-06 16:55:23
Siva Sivathayalan,91111,Has no compassion on any student.,2002-04-26 05:02:50
Siva Sivathayalan,91111,Very unhelpful.  Unclear speaker and does not write good notes.,2002-04-22 00:03:44
Sam Dube,HLTH3402,"Funny guy, but there was really no structure to the course, although this could potentially be due to the fact that this is the first time it's being offered. Goes on rants about MMA fighting, hard to tell what's actually relevant and isn't, and lets students text him if they need to get into contact with him. It was fun.",2017-04-21 14:08:03
Sam Dube,MATH1004,"Was not the prof but ran help classes on the side for student. 100% worth it. Amazing person and great prof. Makes sure you understand concepts, lots of examples, personable and helpful.",2016-12-17 21:00:08
Sam Dube,MATH1004,Awesome person and a great teacher! respected.,2016-09-22 12:46:23
Sam Dube,MATH1005,"If you can get Prof Dube as your prof, DO SO! He simplifies difficult concepts and makes calculus interesting even early in the morning. He was always available outside of class to help. His lectures are fun, yes fun, because he is clear, funny and never makes you feel dumb even if you have a simple question. Prof Dube will always be my favourite.",2009-12-29 22:25:31
Sam Dube,MATH1005,"Formula for success=write some notes on theories that confuse everyone and you yourself barely have a good grasp on, give LOTS of examples to alleviate confusion, tell dumb jokes about your engineering wannabe days to distract students, give tests that are EXACTLY the same as examples, everyone gets A+, be showered with praise and bask in the glory",2009-12-26 11:41:06
Sam Dube,MATH1005,"Dube style: write some theories you have no deep understanding of, put 50 examples, tell lame stories, give tests and exams that are EXACTLY the same as the examples, --> A+ for everyone --> awesome reviews.  Meanwhile, nobody cares that they learn nothing from his courses , or the fact that he is an engineering dropout and got his Ph.D in 2007.",2009-11-01 17:26:31
Sam Dube,MATH0007,One of the best profs at CU,2009-09-19 20:41:40
Sam Dube,MATH0005,"Great teacher, had a way of explaining things that anyone could understand. Had a unique way of keeping students interested in the class. (even though (Sorry Sam) Math is not a fun course)",2009-09-16 14:02:17
Sam Dube,MATH0007,Very good teacher ;),2009-06-10 17:29:24
Sam Dube,MATH1005,this dude is awesome,2006-12-05 15:42:34
Sam Dube,MATH2004,"Really cares about his students and about what he does in class.  Probably the best prof. in all of Carleton!!! Every chance I get to have him teach me, I take it!",2006-08-08 11:15:51
Sam Dube,CALCULUS,Took 2 classes with him. His is one of the best profs Carleton has by far. Goes out of his way to help students. Really cares for them.,2006-05-11 17:08:38
Sam Dube,MATH10041005,He is an amazing prof. It's the only class i had which wasn't boring and everybody came to class because they loved it. He helps you out alot. His notes are the best which makes it easy to get A+ in the course. BEST notes ever. Make sure to take his class any course he teaches otherwise you miss out.,2006-04-17 11:21:35
Sam Dube,MATH2004,Professor Dube is truly a gifted teacher that cares for his students. He will go out of his way to help you if you have any problems with the course work. Most professors should take a lesson from him on how to teach a university course.,2006-04-06 11:01:04
Sam Dube,CALCULUS,"teaches you to learn, by learning to teach you.",2006-02-03 13:51:21
Sam Dube,MATH2004,Takes forever to mark exams!,2006-01-05 15:28:58
Sam Dube,MATH2004,yeah...he's cool the first year...BUT once you take a second course with him you'll notice that his method of teaching is basically right off the book...you can take 15 min and read the chapter or waste 2 hours in class...his jokes are funny the first time but he repeats them over and over...i stopped going to class...became bored by it...,2005-12-10 10:19:15
Sam Dube,CALC007,awesome!,2005-10-30 21:26:16
Sam Dube,MATH1004,The best in teaching Calculus,2005-10-06 04:10:18
Sam Dube,MATH2004,"Certainly the best prof I've ever had! He's so fun and appreciates a good laugh, even in the middle of class. He makes you feel welcomed and at home even on the first day of first year! He moves pretty quickly with notes, but they're SO DAMN thorough that its awesome!(plus half the time he's telling hilarious stories)Tests are hard but its worth it",2005-09-08 10:24:40
Sam Dube,CALCULAS,"Best prof I have ever had.  He loves Star Trek and Stargate, great guy to have a few beers with!",2005-08-13 12:16:50
Sam Dube,MATH10041005,"He is very good, But you can ot trust him.",2005-07-24 18:48:39
Sam Dube,MATH1005,"SIMPLY A MIRACLE OF A PROF.!!!!! Abo****ely everything is perfect/superiour quality about him: lectures, notes, tests, jokes, etc. etc. MOST HIGHLY RECOMENDED Mathematics instructor. To have him is an ABOSOLUTE MUST!!!!",2005-07-15 13:39:20
Sam Dube,00050007,Super nice and helpful. Really cares about his students. I used to be afraid of math and now I love it (plus an A in the couse). Just work hard and remember he's tough but really fair.,2005-07-08 10:44:59
Sam Dube,1005,"great guy cool to go drinking with.  BUT teaches like he is doing speed before class.  cool guy though, keeps the subject semi interesting.",2005-07-02 00:20:16
Sam Dube,MATH10041005,"The BEST prof. I have ever had!! Everyone should have him for a prof. Not only does he help students and teach well, he gives them great advice about university and life. At the same time he tells funny jokes! What more could you ask for?!",2005-06-04 00:46:49
Sam Dube,MATH1005,He is nothing without his notes... But still a goood Prof.,2005-06-03 17:40:32
Sam Dube,MATH1004,Excellent,2005-04-25 18:00:58
Sam Dube,MATH10051004,Greatest Prof ever. Whatever it takes get in his class transfer if you have to.,2005-04-17 19:50:42
Sam Dube,MATH10041005,By far one of the best professors I've had yet.,2005-04-14 10:09:44
Sam Dube,MATH10041005,"It was my honoured privilege to have Sam Dube teach me multivariable calculus. This man could make a lecture about dog**** seem extremely important and be absolutely entertaining. If you can, for your own sake, take his classes.",2005-04-11 14:33:46
Sam Dube,MATH1005,Wow! Awesome guy.  awesome teacher. used to do strongman stuff (can probly throw cars).  Puts the Hulk to shame.  Makes the class easy and entertaining.  Hope he teaches courses in my later years.  Hats off to Dube,2005-04-09 20:57:22
Sam Dube,MTH1005,Excellent Proff.  Helpfull in everyway.  Every university needs more proffs like this.  Many of the proffs in the faculty should sit in on a class and learn a thing or two about teaching themselves.  Thanks for all the learning and fun this year.,2005-04-08 16:54:45
Sam Dube,MATH1005,Everybody loves Sam!! :),2005-04-05 17:38:34
Sam Dube,1005,"Sam is a great prof and a great guy outside of class. Fair tests, great notes, great lectures, great stories, Take his classes if you can.",2005-03-22 20:51:20
Sam Dube,MATH1005,Great Prof,2005-03-02 17:27:13
Sam Dube,MATH1004,"He's the greatest guy. The hour and a half class goes by so quick every lecture. He tells great stories. Since he is personal fitness trainer and a sports commenter for the ""World's Strongest Man"", he has many great strories. His notes are complete and the tests are very fair. You're in for a treat!",2005-02-19 21:09:08
Sam Dube,MATH1005,great!full of energy,2005-02-03 08:39:18
Sam Dube,MATHFORENG,He's the greatest! Wished he taught some engineering classes. He knows what students want. Very clear and easy to understand. Good notes and exams.,2005-01-10 15:50:04
Sam Dube,MATH1004,"AMAZING prof. great guy, great teacher. very clear. makes calculus simple. this is the guy you want in first year calc. the most approachable prof i've had so far. he remembers his students' names and everything! make sure to get to know him. he can and will help you with just about anything.",2005-01-08 17:48:26
Sam Dube,MATH10041005,"The best.  That's all that needs to be said.  Great prof, great guy, great friend.  Sam cares.  They say that profs just don't give a****.  They were wrong about Sam.  Thanks for everything Sam!",2004-12-12 20:37:49
Sam Dube,MATH1004,"He is easily one of the greatest profs at Carleton. I don't know what he's doing as a prof either, he could've made it as a comedian if he wanted to. Count yourself lucky if you end up in his class",2004-12-10 23:33:02
Sam Dube,MATH0005,hell of a Prof who deserves a lot more respect from the faculty. I hopen I get a chance to take another one of his classes,2004-12-10 12:22:18
Sam Dube,MATH0005,"Sam is a great prof. I've learned so much this year! (Mostly math related, but Sam always had great stories and random, yet interesting facts to share with the class!)",2004-11-24 17:13:48
Sam Dube,MATH1005,"Great Teacher, Easy to Understand",2004-11-24 11:30:30
Sam Dube,MATH1004,This teacher makes calculus fun.,2004-11-10 19:59:17
Sam Dube,MATH1004,"this guy is friggin hilarious... i've never been bored in his class and i even look forward to it! he does tons of examples and moves fast, but they're probly the best notes you could ever have for this class. go dr. super sam!",2004-11-09 17:18:52
Sam Dube,MATH1004,"Awesome prof here, always willing to help and has lots of funny stories to tell.",2004-11-09 14:53:15
Sam Dube,MATH1005,i never thought calculus could be so much fun.  Sam is the best prof ive had in Carleton.,2004-11-04 16:23:33
Sam Dube,MATH3705,Best teacher and person i've met in my life !!  He is the only one that i have seen who tells a joke or story to get back students' attention from making noise and disturbing class. and he always succeds. He is the BEST  ^^,2004-09-22 16:29:33
Sam Dube,MATH1004,"Best Prof I've had in any university course ever, bar none, and I'm on my second degree.  He's intelligent, clear, helpful, kind and funny.  Thank you Sam.",2004-09-15 21:30:22
Sam Dube,MATH10045,"If Sam was on ITV, I'd pull up a La-Z-Boy and a bowl of chips and watch his show.  Not only is he good at getting the point across; he's delighted and impassioned about teaching you, and you specifically, and THAT is what makes him such a great guy.",2004-09-06 18:34:32
Sam Dube,MATH1005,"Best prof at Carleton. He knows his stuff, and has a real sense of humour. He writes clearly, but blazingly fast. Focus more on listening than copying the notes: you'll have time for that while he's telling a funny story. Super-helpful in his office, too!",2004-08-23 12:53:49
Sam Dube,1003705,"Sam Dube looks like the ace party nerd (yes, thats possible) in my high school wearing glasses but with muscles to tear you apart:P. his way of teaching is awesome!throughout my time at carleton, his was the only class i didnt ""sleep'n'drool"" in",2004-08-18 12:35:53
Sam Dube,MATH2004,Excellent,2004-08-15 02:35:24
Sam Dube,MATH1005,"Funny, great stories",2004-08-09 10:36:07
Sam Dube,1005,he is excellent prof,2004-08-09 10:00:02
Sam Dube,MATH1004,"Excellent prof, talk to him afterclass for help and he's amazing for what he can do for you.  Makes everything understandable and clear. Easily aced his classes when i applied myself without trouble.",2004-08-08 17:44:48
Sam Dube,ENGINEERIN,hes da best math prof one can expect 2 have....makes a dud love calculus....god i wish he is there for atleast 3 more years util  i finsih my engg......,2004-07-18 20:16:43
Sam Dube,MATH3705,"Sam Dube rocks.. he teaches so well, you can't help but understand :)",2004-07-09 12:27:14
Sam Dube,MATH1005,Amazing prof... teaches with alot of enthusiasm and throws in some funny stories to actually keep the class awake!! Keep doin what your doing Dube.,2004-07-08 23:35:48
Sam Dube,MATH3705,He is one of the best prof's ever....,2004-04-26 15:22:06
Sam Dube,MATH1004,"Math3705,Math1005:This guy can entertain a class. He's gotta brain the size of a peanut! talks about pointless stuff. Then in the last five min of class puts up 10 pages of notes on the board and can't even explain them(he will choke without his notes)",2004-04-22 14:49:33
Sam Dube,69105,I guess I'm really dating myself with that 69 course code... Make that MATH 1005 for the youngsters out there.  DUBE IS AWESOME.  I was in the class where we were being taught by the Lebanese Math Nazi (LMN) and protested until the department gave us Dube,2004-04-14 06:23:24
Sam Dube,CALC10045,"Make sure you register in Dube's section. Math 1005 is pretty hard, but it's a lot more bearable with such an awesome prof. His lectures are entertaining and he gives excellent, organised notes.",2004-04-06 12:47:41
Sam Dube,MATH1005,"Conveys difficult material clearly, without being overbearing or condescending. Also relatively entertaining. For new students, if he teaches a course you need, I'd recommend setting up your schedule around his section of the course - it's worth it!",2004-03-17 23:17:37
Sam Dube,MATH3705,this man spends too much time entertaining hampster heads in class and not enough time teaching.  He wastes large amounts of time telling pointless stories that just arnt funny then rushes through the material to catch up.,2004-03-13 10:41:07
Sam Dube,MATH1005,"Amazing guy, really really helpful and great.  Everything people say about him is true, hes alot of fun!  If you can get only ONE prof to fit in your schedule, make it him!",2004-03-02 20:10:26
Sam Dube,MATH,Best teacher in the universe,2004-02-25 16:31:42
Sam Dube,MATH1005,Makes it all clear nad easy to understand,2004-02-08 12:26:28
Sam Dube,MATH1005,greatest professor I've ever had,2004-02-05 14:19:08
Sam Dube,PHILOSOPHY,I had him in Shad and thought his arguments are rather interesting though I don't necessarily agree with all of them.  He's still pretty cool.,2003-12-31 01:16:26
Sam Dube,MATH1005,right hit full...,2003-12-19 12:04:53
Sam Dube,MATH,Kewl guy man !! really goes out of his way to help students !! Very very caring and motivational !! no one can beat him - no pun intended ;),2003-12-18 23:29:14
Sam Dube,MATH104,Best prof ever! Had him for 105 and 204 as well. He really cares about the students.,2003-12-14 18:05:42
Sam Dube,MATH1004,"Atta Be Sam!!  Keep the stories coming, and I hope the back heals up!",2003-12-10 19:05:31
Sam Dube,MATH1004,Stories are so funny!,2003-12-10 17:16:37
Sam Dube,MATH1004,"Awesome prof. Lectures are great, go to them, do problems and talk to him and you will do great. Stories are funny too.",2003-12-10 14:21:41
Sam Dube,MATH,Great Great Guy.... Cant wait for math next semester!,2003-11-20 08:41:23
Sam Dube,117204,There is one major problem with having Sam Dube for a Prof...... It makes all the other prof's @ Carleton look like bad. I mean its nice to know that  your prof actually cares about teaching!!!!,2003-11-18 08:17:32
Sam Dube,MATH1004,"awesome prof. Keeps the calss entertained, and very easy to talk with. Compares those grade 12's to Pokemon lovers.",2003-10-30 20:11:48
Sam Dube,CALCULUS,What a fantastic man,2003-10-20 16:19:20
Sam Dube,MATH1004,"Is there anything this guy can't do?  I mean, he's a Star Wars/Pro Wrestling nerd to boot!  He's casual, chatty, and hillarious, all the while managing to teach you tons.  His tests really are right out of the class notes.",2003-10-04 21:52:43
Sam Dube,MATH1004,"dube is a good guy, he's kinda lanky though, and he probably cant bench much more then his weight.......oh......wrong dube",2003-09-25 09:52:27
Sam Dube,MATH1005,Notes are VERY clear and helpful.  Explains things well.  Tests are fair.  Class is fun.  What else can i say?,2003-08-05 02:04:17
Sam Dube,MATH1004,he ROCKS! makes calculus fun n interesting. switch to his class for 1004 and 1005 too. his notes are very useful. the tests and exams are straight out of his notes.,2003-08-04 22:30:00
Sam Dube,MATH1045,what can i say... how many people out there can actually make calculus fun? this guy is very clear when teaching... and will help if you ASK for it. super sam is definitely the best teacher ive had,2003-08-04 21:16:49
Sam Dube,69104105,The one prof who'll have an effect on your life!!!,2003-08-04 18:04:00
Sam Dube,1045204,Best prof. Brings an exception atmosphere to the class. Certainly the best Carleton has to offer. Makes math fun.,2003-07-30 22:20:21
Sam Dube,69104105,"a very good prof, he teaches very well and does a good job of explaining things",2003-05-25 15:06:31
Sam Dube,69105,best... prof... ever...,2003-04-25 21:16:01
Sam Dube,69105,"great prof! both teaching and dri... err.. jokewise. Mingarelli taught him well :) I can't even tell who's better. Dube is more student oriented, but Mingarelli.... Mingarelli's also cool ;)",2003-04-24 20:50:07
Sam Dube,MATH1005,Absolutely the best teacher in Carleton. Well equal to Mingarelli anyways! :o) Switch to his class unless you want to hate calculus! You'll love his teaching and his stories!,2003-04-23 15:50:34
Sam Dube,691045,"fun, easygoing, clear.  nice guy.",2003-04-10 03:42:21
Sam Dube,MATH1005,impossible to get tired or go to sleep in his class. very friendly and helpful. the best teacher i ever had!,2003-03-26 22:53:39
Sam Dube,69105,Best prof ever,2003-03-23 19:52:15
Sam Dube,69104105,"Wow!  Great Prof. knows what he's doing, makes sure you know as well. Easy to follow and understand, great laughs too. If you can switch into one of Dube's classes, you wont regret it. I go to his lectures even though i am not enrolled in his class.. A+++",2003-03-21 10:57:44
Sam Dube,MATH1005,The best prof ever.,2003-03-01 00:17:28
Sam Dube,69105,"Funniest, and has the best stories, can't sleep in his class",2003-02-22 23:12:10
Sam Dube,69104105,Best math prof. I've ever had.,2003-02-09 12:32:26
Sam Dube,MATH0107,One of the best math teachers I've ever had.  Funny and helpful.,2003-01-29 20:08:32
Sam Dube,69105,AWESOME PROF!!!!,2003-01-15 22:29:17
Sam Dube,SHAD2002,Awesome lectures! oh n  nothing  beats fitness with SuperSam!!!,2002-12-24 22:03:08
Sam Dube,MATH,he's the best in math,2002-12-20 15:17:19
Sam Dube,10052004,"Amazing prof, wicked nice guy, and mad stories to make class fun...",2002-11-20 20:52:28
Sam Dube,69204,"Great Professor, earns respect and attention of students. Thanks Sam!!",2002-11-19 17:52:19
Sam Dube,69104,c'mon.....anyone who makes you WANT to go to calculus.......,2002-11-07 00:03:19
Sam Dube,69204105,BEST PROF EVER!!!,2002-11-04 23:58:14
Sam Dube,MATH104,One of the best teachers I've had. Cares about his students!!!,2002-10-25 11:12:32
Sam Dube,69104,awesome prof.  World Strongest Man  canadian team coach? Great!!!!!,2002-10-24 12:06:07
Sam Dube,69104,"Great teach! Great stories, he makes the class really interesting!",2002-10-24 12:05:08
Sam Dube,MATH1004,LOL! **** paper airplanes..... LOL!,2002-10-23 21:31:04
Sam Dube,MATH1000,The best professor ever.  He tells the best stories too!,2002-10-22 18:29:35
Sam Dube,69104,BEST AND STRONG PROF ON CAMPUS,2002-10-11 01:03:20
Sam Dube,69204,makes class fun,2002-10-08 19:24:40
Sam Dube,69114,"Funny and easy, what else could you want?",2002-09-20 00:43:50
Sam Dube,104,He's an amazing prof AND he can rip a phone book in half!!!,2002-08-20 23:37:37
Sam Dube,69105,amazingly awesome,2002-08-08 20:03:49
Sam Dube,69105,This guy is absoultely amazing. He is the best prof. you will have in university,2002-07-23 15:03:21
Sam Dube,95142,"This guy was pretty awesome, I wish I could have made it to class :)",2002-06-23 13:53:02
Sam Dube,6910469,Awesome professor...it would be absolutely ABSURD to get rid of him Carleton!,2002-04-10 09:23:19
Sam Dube,691045,Best prof at Carleton by far! He actually understands his students...,2002-04-08 10:21:32
Sam Dube,MATH105,"This Guy is absolutely, hands down the best prof. I've ever had. Go Sam!",2002-04-05 23:23:27
Sam Dube,691045,"My fave prof! All of you who gave him a lower score than 5, are crazy!",2002-04-05 19:18:48
Sam Dube,69105,"Very nice man, one of the best prof in Carleton",2002-04-04 23:47:36
Sam Dube,69105,Great Prof,2002-04-04 20:02:53
Sam Dube,691045,Oustanding teacher and a great person.,2002-04-04 14:42:16
Sam Dube,69105,"Great, interesting prof.",2002-04-04 14:16:08
Sam Dube,69105,awesome.,2002-04-04 14:09:27
Sam Dube,69105,You Z Man. But I still think the new star wars rock.,2002-04-04 14:01:53
Sam Dube,6910469,SAM DUBE is the man!!,2002-04-04 13:44:30
Sam Dube,69105,AWESOME PROF!!!!!  THE GREATEST!!!,2002-04-01 11:15:29
Sam Dube,69104,Sam is the best danm prof that I have ever had.  He is the future of professors.,2002-03-30 11:58:55
Sam Dube,69104,outstanding...,2002-03-27 00:48:48
Sam Dube,69114,I enjoy his tangents on Lord of the Rings.  It would be nice to learn math too.,2002-03-01 10:46:03
Sam Dube,69104,"Had him a while ago, and he's still my fav.",2002-02-19 17:14:46
Sam Dube,69104691,excellent,2002-02-19 15:55:28
Sam Dube,69105,Really great and understanding guy,2002-02-13 09:11:51
Sam Dube,69105,coolest math prof,2002-02-12 16:36:28
Sam Dube,69105,Great Prof!!,2002-02-10 09:56:53
Sam Dube,69104,Excellent Professor,2001-10-12 09:49:05
Sam Dube,69105,He's nice.,2001-10-10 00:30:23
Sam Dube,69105,Very Resonable teacher that looks out for students rather than school authority.,2001-09-11 00:13:24
Dan McIntyre,PSYCH101,Totally science based psych course.  Just listening to lectures were not enough.  You had to read the text and use the Ace-It to get anywhere.,2011-06-26 21:59:16
Dan McIntyre,PSYC1001,Great guy. Too bad he's retired.,2009-03-20 11:55:13
Dan McIntyre,PSYC1000,"This guy is awesome, and the class is not boring at all.He is so funny,he's always insulting the slackers and they don't even notice.It's a survey course so there is a lot of info.Use ACE-IT,and read the text before class and you'll do fine.The most memorable prof I've had.",2008-07-21 03:16:41
Dan McIntyre,PSYC1002,Ok so he is completly unorganized... he doesn't use WebCT or any powerpoint he uses overheads!!! OVERHEADS!!! << Way behind the times. IMPORTANT!!! BUY ACE IT!!!! STUDY ALL OF THE PRACTICE QUESTIONS AND YOU WILL ACE THE EXAM!!! <<< most of the questions are EXACTLY the same!!!!!! He is very boring and he rambles on about birds and animals!!,2008-07-16 09:15:55
Dan McIntyre,PSYC1002,"Not the best psyc prof, but alright. Certainly bearable. Go to the lectures, but read the heck out of the textbook first. The slides make no sense without context, so write notes. Shop around for Psyc profs before you register for his class, there are some excellent ones.",2008-07-01 12:55:39
Dan McIntyre,PSYC1001,"He is a scientist not a social-psychologist. So I recommend him for those who are interested in science. If you try you will do well. The ACE-it CD was awesome help. I still remember most of what I learned, even his cheesy stories/tangents. (I guess he's that good).",2008-04-15 21:08:28
Dan McIntyre,PSYCH1002,Boring and hard to understand and sit through his lectures. I regret taking the class.,2008-02-28 00:16:35
Dan McIntyre,PSYC1001,Material can be difficult to understand if you dont go to class. The ACE-IT program provided is a huge help - definately the reason i did well in the class. 75% of exam questions were taken word for word from the program that the prof designed himself - those that werent were no big surprise because they were writte in the same format,2007-12-15 21:47:14
Dan McIntyre,PSYC1002,"Lectures drift off-topic pretty much every class, which made it difficult to pay attention throughout the whole class. Exams are made to trick you and made the entire experience very frustrating.",2007-05-03 16:25:55
Dan McIntyre,PSYC1001,Mc Intire has changed his exams as of this year. He took a year off and in that time made it change. Acid is no longer the soul basic of the exams and old exams. He is a nice guy but its a hard course. He had to bell curve our exams. Our class average was on one exam was 56. Just think about that when your choosing him as a prof.,2007-04-18 13:58:25
Dan McIntyre,PSYC1001,Just great!,2007-03-17 12:17:16
Dan McIntyre,PSYC1001,Lecture attendence is mandatory!!! ACE-IT should be use as reference if you want to learn the material and do well in future courses. PASS is useless.,2007-03-10 15:59:56
Dan McIntyre,PSYC1002,"I also had him for PSYC1001 and he's been awesome at both. He's very smart, knows how to bring it down to our level and you actually come out of the class feeling like you've LEARNT something. Totally take his class - you won't regret it.",2007-03-08 15:19:57
Dan McIntyre,PSYC1001,"This guy is a legend, he is the only reason I managed to squeeze out an A+ in this class. You really have to go to class and get the Ace-It CD, a lot of the exam questions come from Ace-It, but you will not pass unless you go to class...some lectures don't even have corresponding textbook chapters so you'll miss a lot. Very interesting prof!",2007-01-08 22:47:16
Dan McIntyre,PSYC1001,Easiest course I've taken at Carleton. Don't bother going to the lecture. Just know the ace-it and see if u can get his old tests that are floating around. He takes about 90% of his questions from ace-it and old tests.,2007-01-02 02:45:23
Dan McIntyre,PSYC1001,"Very thourough,  class is video recorded, it helps,  very interesting stuff",2006-12-11 23:40:48
Dan McIntyre,PSYC1000,omg- I cannot believe anyone thought he was good- this is not a science course...i hated him as a prof- he is conceited and does not care about what the students think. The worst prof i had in my entire university career. he thinks he's good which is allowed- but he's so bad in reality. DO NOT TAKE THIS CLASS WITH HIM- if you care about passing...,2006-12-06 18:12:46
Dan McIntyre,PSYC1001,A great professor who simplifies things that would otherwise be difficult and complicated to understand. This Prof. really knows what he's talking about and creates a class that one looks forward to going to every week. 3 hours of class seems like 10 minutes with this professor.,2006-09-23 17:18:15
Dan McIntyre,PSYC10011002,"He is a wonderful prof, and very funny. Adds in stories about his family or research basically every class, but it makes it interesting! PSYC 1001 is harder, simply because it is the more biological section. Exams are fair, but BUY THE ACE-IT CD. You'll do much better that way!",2006-07-29 13:06:36
Dan McIntyre,PSYC1001,He's one of those guys you either love or you hate. I've yet to meet anyone in the middle. I thought he was awesome. I learned a great deal from his lectures and I found his sense of humor and constant joke-cracking to make 3 hours not only bearable but exciting (I looked forward to class). He's also a freakin' genius.,2006-04-16 08:31:43
Dan McIntyre,PSYCH1001,You couldn't ask for a more knowledgable man to lay the groundwork for your psych degree. He is unbelievably smart and shares some of the funniest stories about his family. I wonder if they get mad at him? I hope he never retires. He was the inspiration for my entire degree. I highly recommend sitting in his class. You won't be sorry.,2006-04-01 15:40:01
Dan McIntyre,PSYCH1001,"I've only watched him on DVD but there's no question this guy is scary smart. Sometimes he goes into HUGE detail very fast, but you are learning from the best.",2005-12-14 13:03:13
Dan McIntyre,101,"your a retarded queef if u dont like mcintyre, he is the bomb, easily the reason i get A's in all psych courses is becuase the ground work he laid down in 1st year",2005-12-01 20:55:14
Dan McIntyre,PSYC1001,This teacher was incredibly boring.  After the first few lectures i stopped going to class because there was no point since i did not get anything out of his lectures.  Best advice i can give you is to study off of his old exams since most of the questions will be almost identical to the ones on your exam.,2005-11-28 13:13:54
Dan McIntyre,PSYCH10011002,A really boring class! He was very hard to pay attention to. Take the class with another prof.,2005-11-13 20:13:51
Dan McIntyre,PSYC10011002,"Very engaging lectures. He's very funny too, and his jokes and stories will keep you awake if you aren't a fan of the biology aspect of the course. Exams questions are straight from the ACE-IT, so mids/finals are extremely easy. And you come out of each lecture feeling like you know a lot more about humans.",2005-08-30 20:33:51
Dan McIntyre,PSYC1002,"I took his class in 1st year. I found his lectures difficult to follow and rather dull. The exam questions took me by surprise; didn't know where they came from. I got A's in all my other psyc classes, but a C in his. I would have done much better if I purchased the ace-it package...make sure you buy it and use it.",2005-08-16 07:35:50
Dan McIntyre,1001,"Class is _very_ biology based, so have some background in science before taking it. He had surgery during the time I took the course and ended up showing lectures from a previous year which didn't cover what he thought they did, so there were questions nobody knew answers to on the midterm (he did boost grades due to this, though).",2005-08-07 09:38:10
Dan McIntyre,1001,"To be honest, I liked Psychology before I took this class and now I hate it. He bored me to death, i stopped going to class and just studies old exams (ONLY OLD EXAMS NO TEXTBOOK NO CLASSES) and I came out with a ""B"". So if you want an easy course this is for you. If you want to enjoy Psychology I reccomend another Prof.",2005-07-21 09:40:34
Dan McIntyre,PSYC1000,Very interesting,2005-05-16 14:08:23
Dan McIntyre,PSYC10011002,awesome prof. easy to understand. presents material in an understandable way.,2005-04-28 22:08:04
Dan McIntyre,PSYC10011002,Excellent teacher who knows his stuff and knows how to present it in a way that makes it super easy to understand...got an A and A+ in his classes.,2005-04-15 14:44:33
Dan McIntyre,10011002,"Interesting class, but boring. McIntyre is relitively inanimate other than his hand-movements. It's better to study off old exams, or Ace-it than off of lecture materal as the course hasn't changed in years.",2005-03-05 13:08:43
Dan McIntyre,10011002,"Very good teahcer, gets into some material out of the first year criteria, but he explains everything in a way that is easy to understand.  One of the more entertaining profs I've had so far...",2005-02-27 16:01:50
