school,professor,course,comment
University of Ottawa,Gordon Lenjosek,ECO1104,"Try to avoid this professor in the future. The quality of the lectures is not high, and there is little after-class help communication. The practice questions and the weekly QUIZ are almost inconsistent with the content of the midterm exam. The content of the study differs greatly from the content of the exam. So all of this leads to a lot of stude"
University of Ottawa,Gordon Lenjosek,ECO1104,"He is very knowledgeable on the subject and explains the material very well, providing many examples. An assignment is due every week that helps you understand the chapter better and gives you the ability to practice. Exams are average, really depends how comfortable you are with the subject. People skills could be better but overall good prof."
University of Ottawa,Gordon Lenjosek,ECO1104,"With Gray & Lenjosek. Was incredibly stale. Every lecture was prerecorded. Nothing stands out with Lenjosek whatsoever. Weekly connect assignments are easy, I got a 97% without studying. The exam can replace the two midterms to be worth up to 80% of the final mark. The textbook is a must."
University of Ottawa,Gordon Lenjosek,ECO1104,"As a person, he seems to be agressive. However, as a prof (most of the time) he is good. His slides are nice and they really help to understand the topics. He does not post them. He will answer emails and explain you things if you need it. He is very knowledgeable in the subject. The amount of work during the class was average."
University of Ottawa,Gordon Lenjosek,ECO1104,"The midterm, the second one specifically, were unfairly hard to the point that over 200 kids have failed it and he refused to curve it and kept the average at a D+. He lacks the consideration and empathy for students who are learning online and doing/trying their best in this situation."
University of Ottawa,Gordon Lenjosek,ECO1104,He doesnt really seem to care about the students. He was also kind of rude right of the bat leaving a lot of students upset.
University of Ottawa,Gordon Lenjosek,ECO1104,"Initially had my worries about Lenjosek based off of the reviews on here. In short, he's a pretty decent guy, he cracks some jokes here and there and tries his best to make a dry subject entertaining. With the transition to distant learning, he has gone above and beyond to help the class. Go to lectures, take decent notes, read chapter summaries."
University of Ottawa,Gordon Lenjosek,ECO1104,"I like his teaching style, but the final exam was a nightmare. There were short answers while the other sections had all MC & it mainly covered chapter 18 & 19 which were the most difficult & not explained as thoroughly as the others. Had to do a welfare analysis of a positive externality (WTF is that) & covered ch. 18 while other sections didn't"
University of Ottawa,Gordon Lenjosek,ECO1104,"Comes off as mean and strict, but he's actually quite funny and cares about us doing well (i.e. dropped the bottom three worst grades from the online assignments). He has a dark sense of humour, but it's amusing. His lectures are very structured and full of examples which is very helpful."
University of Ottawa,Gordon Lenjosek,ECO1104,"Easy class, Economics is very boring but Gordon makes a good go of teaching it"
University of Ottawa,Gordon Lenjosek,ECO1104,He can be snarky at times and asking questions makes you feel like you're a bother. Midterms are alright but the exam is tough. Be prepared to be there the entire class time. One thing I can say is that the content itself is quite interesting.
University of Ottawa,Gordon Lenjosek,ECO1104,"Average prof. His lectures are dry and can get really boring. He can be a bit rude sometimes but honestly, he just does what he's supposed to do. Literally didn't pay attention in class at all but I did read the chapters in the textbook and took my own notes. DO read the textbook if you want a good mark, some questions are from the textbook."
University of Ottawa,Gordon Lenjosek,ECO1104,"He's a good teacher, can be snarky and rude at times but is otherwise good at teaching the material. His power points reflect the textbook pretty well but the textbook is still needed. There are weekly assignments in the class which are fairly easy if you pay attention. Overall it is an easy class if you pay attention."
University of Ottawa,Gordon Lenjosek,ECO1104,"This professor does not care if his students pass or fail his class. Comes across extremely arrogant and is not accessible outside class hours. Luckily his slides are very descriptive and if you pair that with the textbook, you don't even have to go into class."
University of Ottawa,Gordon Lenjosek,ECO1104,A close minded professor
University of Ottawa,Gordon Lenjosek,ECO1104,Good prof who gives fair exams. Great notes and explains well in class. Bonus and easy marks can be gotten by doing Aplia. Just listen in class and read his notes to know all you need to study.
University of Ottawa,Gordon Lenjosek,ECO1104,"The course content is really good in terms of helping you succeed. For instance, if you do the reading in this teacher's class and do the aplia assignments, as well as show up in class, you'll be okay. But he is exceptionally boring, so bring some entertainment with you :P"
University of Ottawa,Gordon Lenjosek,ECO1104,"Horrible teacher and overall rude person. He always shows up to class in a bad mood and it is not like he makes up for it by teaching properly, he is truly a bad teacher. To be honest, you do not need to show up to his class since his explanations will only confuse you. Course itself can be easy, read the textbook and you will be fine."
University of Ottawa,Gordon Lenjosek,ECO1104,"THIS CLASS WAS ONE OF THE EASIEST COURSES I'VE EVER TAKEN WITH MINIMAL WORK. ALL YOU HAVE TO DO IS READ THROUGH HIS SLIDES, PAY ATTENTION ONCE IN A WHILE OR EVEN NOT SHOW UP TO CLASS. DO THE ASSIGNMENTS FOR FREE MARKS. HE IS NOT A VERY NICE PERSON OR GOOD AT TEACHING BUT THE COURSE CONTENT IS SUPER EASY."
University of Ottawa,Gordon Lenjosek,ECO1104,"He is very funny if you can take what he says with a grain of salt. His humour is very dry. He is very clear with his expectations but does get frustrated when students ask what he finds to be ""simple or stupid"" questions. DO THE WEEKLY ASSIGNMENTS."
University of Ottawa,Gordon Lenjosek,ECO1104,Gordon is a great prof. He's a really tough marker so people always make it seem as if he's a terrible prof but he's really not. He's very clear in his expectations and tries his best to explain difficult topics. His lecture slides are perfect. He's also really funny. A great choice for economics.
University of Ottawa,Gordon Lenjosek,ECO1104,"Love this Prof!!!!! he is a tough prof but you really learn in his classes. I find him really funny!!! if you have any question, go to his office he takes the times to go over examples and make sure you understand"
University of Ottawa,Gordon Lenjosek,ECO1104,"His slides are well written, very clear on what he is teaching, but he is probably the rudest prof i ever encountered. He is not good with speaking or responding to you with any problems or concerns you may have, he just lashes out and throws a fit. Heavy workload, and a tough grader. Would not recommend"
University of Ottawa,Gordon Lenjosek,ECO1104,"Solid choice, well-structured course. Multiple choices could be tough, but exams were fair. Slides were very similar to the textbook."
University of Ottawa,Gordon Lenjosek,ECO1104,Gord is the man. If you serious about school and economics you can learn a lot from him. He knows the subject well and is a great teacher. He jokes around and treats the students like people and tries to engage learners.   His test are long and kind of intense in first year but study and you'll be fine.
University of Ottawa,Gordon Lenjosek,ECO1104,"he gives tough love. Dont ask silly questions because he gets annoyed about it when students do that. In his class, you really do need to work hard to get a considerably good grade, like, you actually need to put a lot of effort into his class compared to other classes. Economic is quite dry ,he does try to make his slides more interesting, still.."
University of Ottawa,Gordon Lenjosek,ECO1104,"he is an average professor, decent at best. The material is not difficult and you dont have to attend class really, you can just learn it on your own from the textbook. Midterms are fair, although very few MC's are almost impossible to know the answer for. I would take him again he is very average but definitely a rude professor."
University of Ottawa,Gordon Lenjosek,ECO1104,"Basically rereads you the textbook during lectures, which makes the class dull especially in the later chapters. This class requires a lot of work if you are not a math person. However, Aplia is a great grade booster. If I had to take him again I wouldn't mind but he would't be my first choice."
University of Ottawa,Gordon Lenjosek,ECO1104,"Lectures: Straightforward and clear (enough that you don't really need the textbook). Makes sure you understand the content and allows questions. Though it can be dull, he puts in a few moments of humor Aplia: Weekly assignments. Not extremely hard and he is quite fair  Tip: If you want to save money, just buy the Aplia code. Only thing you need"
University of Ottawa,Gordon Lenjosek,ECO1104,He's funny at times and you can get 20% from aplia which is incredibly easy with the textbook next to you. He won't even count your 2 lowest scores on aplia if u do all of them (1/week). His lectures do feel long sometimes because of him or the course and he takes nearly everything directly from the tb which makes studying easy but lectures boring.
University of Ottawa,Gordon Lenjosek,ECO1104,"Not the best prof Ive had, went to seek help from him on many occasions and each time he speeds past what hes explaining and makes the concepts more confusing.  I would say he has unrealistic expectations for the class for the difficulty of the midterms and final exam. Worked real hard in this class and it was the lowest mark of all my classes."
University of Ottawa,Gordon Lenjosek,ECO1104,Amazing notes and extremely fair .
University of Ottawa,Gordon Lenjosek,ECO1104,Great professor with a sense of humour. Exams were challenging but fair. Definitely recommend.
University of Ottawa,Gordon Lenjosek,ECO1104,"Great prof! He tries to make everything clear and understandable for the students. I am not in Economics, but I took it as an elective and I don't regret it. Great class to get a great mark! Textbook is not needed, as his slides summarize them. He recycles questions on midterm and exam from previous exams which he posts. 20% just for Aplia!"
University of Ottawa,Gordon Lenjosek,ECO1104,"Amazing slides, so much so you don't need to buy the textbook or even show up to class.. APLIA is a very easy booster and the exam and midterms were also very easy and straightforward."
University of Ottawa,Gordon Lenjosek,ECO1104,Reading from the textbook is not necessary for his class as long as you go and LISTEN to his lectures. He is a great lecturer- covers all topics in an interesting manner. He also gives some of the best class notes ive seen. Approachable guy. You can ask him questions and he wont talk down to you. He also asks for your opinions in class. Good prof
University of Ottawa,Gordon Lenjosek,ECO1104D,"They are so many economic teachers in Uottawa that avoid this one as much as possible. He's questions are hard, expect you are willing to put in the work. All multiple choice midterms, you have to pay for assignment. Good luck"
University of Ottawa,Gordon Lenjosek,ECO1104D,Prof is okay. A lot of material but he is clear on what we need to know. The first two midterms were both all multiple choice which was nice. Textbook reading are important and all you really need to do. Everything in there was on the exam. Connect assignments every week which definitely will help bring up you mark.
University of Ottawa,Gordon Lenjosek,ECO1104D,"Worst prof for my first year. He's not at all flexible with students, he's rude af and disrespectful towards students. ECO1102 is nice, but the prof is soooo bad. If there was an award for worst prof of the year, he would get it !! DO NOT TAKE HIM."
University of Ottawa,Gordon Lenjosek,ECO1104D,"This prof has some of the best notes I have ever seen. EXTREMELY clear explanations and diagrams and he really takes his time with the material. You don't even need to read the book, his notes and lectures are detailed enough. Very clear expectations and straightforward, no trick questions. :)"
University of Ottawa,Gordon Lenjosek,ECO21,Too many works too do. Always showed with a porker face with no passion about teaching at all. No respect for student and he even check student pocket before exam. Change session please.
University of Ottawa,Gordon Lenjosek,ECO211,CHANGE SECTION OR DROP! THAT IS THE ONLY TWO CHOICES YOU HAVE.
University of Ottawa,Gordon Lenjosek,ECO2111,"This is my second time having Gordon (the first time I had him for MACRO I). I actually really liked him in this class. I found the class fair, the test easy, and the group project fun. Gordon is really funny and I found him much more laid back in this course compared to MACRO I. I am going to miss this prof!"
University of Ottawa,Gordon Lenjosek,ECO2118,"Absolute asshole. Doesn't care about his students at all. Take the course at Carleton to avoid him, it's worth it"
University of Ottawa,Gordon Lenjosek,ECO2118,"Course materials were poorly conveyed and assessments were difficult. He did not give off a warm impression in class, though I did not talk to him personally. It does not surprise me that his courses do not quickly fill up, which is unfortunate, since the subject matter is interesting and useful."
University of Ottawa,Gordon Lenjosek,ECO2118,"His slides are contained within lectures and does not upload them to Brightspace, making review more difficult than it needs to be. I assume this is to encourage people to watch/attend lectures, but he just reads off the slides anyways; such a goal can be achieved through having more engaging lectures."
University of Ottawa,Gordon Lenjosek,ECO2118,"I feel bad about writing bad reviews because i know it must suck to be the prof reading it- but truly this class was awful. Gordon is an econ master, but has no idea how to teach it to students. VERY algebra heavy, which poses extreme difficulty for faculty of Arts Students. Exams are very hard, and not enough time to complete. AVOID if you can!!"
University of Ottawa,Gordon Lenjosek,ECO2118,"Avoid this prof like the plague. Rushes through lectures to get the material done and skims through stuff with the assumption that we should already know it. Does not care about his students. I have no idea why the university still has him around. Knows economics, terrible teacher."
University of Ottawa,Gordon Lenjosek,ECO2118,"Gordon is the most arrogant and rude prof I have ever had the displeasure of having. He was condescending in his responses to students, and laughed at someone. Both midterms were too long to even be able to finish, and a majority of students failed both. I would not recommend taking this prof if there is another option for you."
University of Ottawa,Gordon Lenjosek,ECO2118,Professor Lenjosek makes his midterms ridiculously long and not enough time to complete them. His lectures are quite heavy and he does not provide notes so you should be prepared to write a lot of notes.
University of Ottawa,Gordon Lenjosek,ECO2118,"The questions of the final are not that hard but the exam is unnecessarily long. You could never finish the exam unless you are extremely familiar with the contents, and even so, you might just merely finish it. It's very frustrating because I studied so hard."
University of Ottawa,Gordon Lenjosek,ECO2118,"I can't pass his course no matter how hard I ve tried , his exams are ridiculously long and there is no way for students to finish on time and get a good grade. He gives you tough MP choice questions and you don't have time to do the short response question that account for more than 50% of your grades."
University of Ottawa,Gordon Lenjosek,ECO2118,I have tried to avoid taking this class with him many times but it seems like he is the only prof teaching it. not good at explaining concepts and skips so many steps when explaining a question that involves some math. had to teach myself because he was not helpful in office hours either. He does not give enough time for midterms. would not recmnd.
University of Ottawa,Gordon Lenjosek,ECO2118,SO so condescending. Laughs at students when they ask genuine questions about material. He's rude when you ask questions about testing and tells you go back to listen to the 3 hour recording when he specified that information. It's really discouraging to learn with him and he doesn't post any of his slides.
University of Ottawa,Gordon Lenjosek,ECO2118,"Very dry humor, very difficult to sit through an entire lecture listening to him. He gives way to long of midterm exams for the short period we are allowed to complete it, so even if you are comfortable with the material, you will feel rushed on all exams. Highly recommend avoiding him if possible"
University of Ottawa,Gordon Lenjosek,ECO2118,"Worst prof I've ever had a class with. His lectures are boring and his slides make no sense and are very unhelpful. His exams are absolutely ridiculous, with most of the points being weighed on the ""short answer"" questions which come in multiple confusing parts. I definitely would never take a class with this prof again."
University of Ottawa,Gordon Lenjosek,ECO2118,"He can be rude sometimes which makes it difficult to ask questions in class. Going to class feels useless sometimes because he mainly reads off slides. He mislead the whole class on what was covered in the midterm and even chuckled in the following class after the midterm. He surely knows his material, just not a good prof IMO"
University of Ottawa,Gordon Lenjosek,ECO2118,"I've had this guy before, ""A"" both times for higher level classes. He decided to make this class much harder than he should. Scared I will fail my first class, from a 4th year econ with 8 gpa."
University of Ottawa,Gordon Lenjosek,ECO2118,"Expectations were much too high for a second-year class. I am an Econ major with a 9 CGPA and somehow found this class very difficult. Although I thought Lenjosek was a good prof in a previous class, try to take 2118 with another prof if you can."
University of Ottawa,Gordon Lenjosek,ECO2118,You have to spend much money on online access code if take his class..
University of Ottawa,Gordon Lenjosek,ECO2118,his exams are loooooooong and tough . Do not take a class with him 
University of Ottawa,Gordon Lenjosek,ECO2142,People are overexaggerating. Yes you need to put in the work for this class but it is doable. I finished with an A and a very good understanding of the course. You need to be prepared to work for your grade but that's it. 
University of Ottawa,Gordon Lenjosek,ECO2142,"He is a horrible professor who does not care for his students whatsoever. He does not answer any question he deems stupid or unworthy, and will make fun of you for not understanding. His assignments do not reflect the exam at all, and I would heavily recommend you take this class in French. It is utterly shocking that this man is still employed."
University of Ottawa,Gordon Lenjosek,ECO2142,The worst professor I met before! Avoid his lecture!
University of Ottawa,Gordon Lenjosek,ECO2142,Horrible professor who does not care at all about his students or their mental health. Very disappointing of uOttawa to hire someone who is so blatantly against what they claim to stand for. Would give a zero if I could.
University of Ottawa,Gordon Lenjosek,ECO2142,"SORRY BUT HE IS THE WORST TEACHER EVER if you don't meet the level of a real teacher please stop teaching, because he is NEVER sure of his examples or slides whatever. if you have the choice don't take his class, biggest mistake in my scholarship"
University of Ottawa,Gordon Lenjosek,ECO2142,"Excellent Prof!  If you show up to class, read the chapters, work through the problems, you will do very well in his class.  His midterms feel long, but they are actually pretty straight forward.  If you put in the work, you will get a very good grade.  I did, and I finished with an A+!!"
University of Ottawa,Gordon Lenjosek,ECO2142,"Arrogant and rude. Probably since he doesn't exactly know what he's talking about. Has trouble answering student questions in class about material that is not in his slides or in the manual. Doesn't like when students waste his time (in his case, asking for help or to clarify notes). Demands respect from students but gives little back."
University of Ottawa,Gordon Lenjosek,ECO2142,"This prof is tough, but he is fair. He sets out really clear guidelines to what he wants and if you follow them, you'll be fine. Don't test him because he will yell at you in front of the class. I've seen it happen. The multiple choice questions on tests are made to trip you up so watch out. The short answer questions will save you from failing."
University of Ottawa,Gordon Lenjosek,ECO2142,"Only did this at the end of the semester but read the lectures before going to class. Try and figure out the content before you get to lecture. His lectures go by fast, by the end you are wiped out. Tough class but do all the work, go to his office hours and practice. Read exams Qs carefully. His Qs are made to make u stumble. "
University of Ottawa,Gordon Lenjosek,ECO2142,"Amazing prof! Very clear notes and expectation of his students. Gives plenty of ressources for extra help. The class itself is hard, but he will do anything to help you. Very hard working and dedicated professor. "
University of Ottawa,Gordon Lenjosek,ECO2143,"Doesnt make a great first impression, as he comes off a bit abrasive, but hes a great prof, and he is quite funny. Once you get used to his lecture style, and his sense of humor, he is a pleasure to learn from. Stern with his expectations, and doesnt like repeating himself, so its essential to pay attention. He always gives fair assessments."
University of Ottawa,Gordon Lenjosek,ECO2143,"He lectures very quickly, so make sure you are following along in the readings. It is a pretty hard class but if you work hard, you'll do fine."
University of Ottawa,Gordon Lenjosek,ECO2144,Is incredibly disrespectful to students. Lectures and practice questions are nothing like the assessments. Demands the utmost respect yet treats all others with contempt.  
University of Ottawa,Gordon Lenjosek,ECO2144,"had him for eco1102 and it was fine, but i think for this class he just was not super helpful and always dismissed you if you had struggles - not the worst, but definitely not good"
University of Ottawa,Gordon Lenjosek,ECO2144,"Very dry sense of humour that can come across as rude/snarky, but especially one-on-one he is very nice and willing to sit with you to work through things. Essentially if you're willing to put in the work (like a lot) then it's a good course. If you respect the course and the prof there shouldn't be a problem. Tough exams, but nice detailed slides."
University of Ottawa,Gordon Lenjosek,ECO2144,"Worst prof. Boring lectures. So many assignements (1 every week),. Hard exams."
University of Ottawa,Gordon Lenjosek,ECO2144,He is very disrespectful in so many levels...i don't think he understands that students are stupid to not know something already? if we know something t we wouldn't be paying for all that tuition so yeah students come to school to learn!! he gets annoyed by asking simple questions that you don't know already..
University of Ottawa,Gordon Lenjosek,ECO2144,"Awesome, fair prof who cares and wants his student to get great marks. He really knows his stuff and prepares excellent slide notes. If you attend class and are serious about studying you can do well in his course!"
University of Ottawa,Gordon Lenjosek,ECO2144,"He complicates the concepts for nothing, lectures are very boring exam are hard. Very rude"
University of Ottawa,Gordon Lenjosek,ECO2144,Great lecture notes! Very clear on his expectations and extremely helpful when asked questions.
University of Ottawa,Gordon Lenjosek,ECO2144,He made the class interesting and fun and always answered any student questions during class. I didn't need to use the textbook but studied from his power point slides notes.  His testsexam exactly followed his outline and class notes. Lots of material covered during lectures but saves time from having to read the book. Take good notes in class.
University of Ottawa,Gordon Lenjosek,ECO2144,"He believes he's smarter than everybody else but, ironically, he's not good at explaining the subject. This course is a big change from the introductory course in Microeconomics and needed to have a better qualified Professor. He laughs at you if you ask anything that he thinks it's easy but that just shows a mix of arrogance and insecurity."
University of Ottawa,Gordon Lenjosek,ECO2144,"I liked his intro to macro, and decided to follow him. However, his lecture notes in macro theory are really dispersed. You need to do text reading and go to the lecture in order to understand the materials. :- Exams are hard. Some tricks of the wording. "
University of Ottawa,Gordon Lenjosek,ECO2144,"If you have questions, he's very helpful, but he has unrealistic expectations. Both midterms the class average was in the 40s. "
University of Ottawa,Gordon Lenjosek,ECO2144,Greatest Eco prof ever!!! You will learn a lot from him. Although the lecture is kinda boring but it is so useful for future study!
University of Ottawa,Gordon Lenjosek,ECO2145,"His test is too long to be finished. He is not showing respect. He is not sharing any notes and materials. He is using adove connect and all of his lectures are having some technical problems. For example, no voice for a while or graph stack for a while. So he is the worst ECO prof ever, don't take his course!!!!"
University of Ottawa,Gordon Lenjosek,ECO2145,"His test is too long to be finished. He is not showing respect. He is not sharing any notes and materials. He is using adove connect and all of his lectures are having some technical problems. Like no voice for a while or graph stack for a while. So he is the worst ECO prof ever, don't take his course!!!!"
University of Ottawa,Gordon Lenjosek,ECO2145,"Hands down the worst professor I have ever had. It is difficult to ask him questions because he is extremely rude. Super unclear with his feedback and his midterms and impossible to finish in an ""attempt to reduce cheating"", but then said people did too well and lowered their marks with no actual proof. Avoid at all costs"
University of Ottawa,Gordon Lenjosek,ECO2145,"What kind of prof takes 10+ points (2 letter grades) off the class midterm grades 3 days before the final exam? Unfair grading scheme. Hed belittle us when we asked questions in class, he really doesnt like students. Final was a nightmare. Never had a class/prof give me this much anxiety before. You couldnt pay me to take class with him again."
University of Ottawa,Gordon Lenjosek,ECO2145,"This is coming from an econ major with a 9.5GPA who loves their field... this was the worst class Ive ever taken. Final exam was near impossible. Ive never seen a prof get seemingly angry when his students do well? The exams are hard + hes the strictest marker Ive ever encountered. I do not recommend, he should NOT be teaching. TAs were nice tho"
University of Ottawa,Gordon Lenjosek,ECO2145,"He drops your grade because he does not think you can get it, my mark of midterm 2 went down 15% because he said it was impossible to get that high without cheating. He does not provide lecture notes on brightspace but he would say they are visible in the recordings."
University of Ottawa,Gordon Lenjosek,ECO2145,"This prof is rude and snarky. He doesn't seem to care whether his students succeed or not. He does what's easiest for him, and any questions or challenges students run into are their fault and not his problem. His teaching style is dry and impossible to follow. I do not recommend it."
University of Ottawa,Gordon Lenjosek,ECO2145,"He was one of the worst profs I've ever had. So rude and arrogant and very unapproachable. He only posts ""select"" lecture slides meaning only slides with math on them but none of his slides with the actual content. Isn't a very good lecturer, and will stop teaching almost every class to yell at someone who uses their phone. I'd avoid him."
University of Ottawa,Gordon Lenjosek,ECO2145A,"no slides. exams so hard, when get high grade, he will drop the grade because he thinks you cheating. Lol just he thinks ..."
University of Ottawa,Gordon Lenjosek,ECO3149,"One of those teachers whose notes (slides) are more clear and comprehensive than the textbook. He has high expectations (it's a 3rd year course after all) and his assignments ask for a thorough understanding of the material, which makes attendance important. Awesome teacher (loved his sense of humor). Great class. If you work hard, you will ace it!"
University of Ottawa,Gordon Lenjosek,ECO3149,Has unrealistic expectations on exams and assignments.
University of Ottawa,Gordon Lenjosek,ECO3149,Worst class avoid at all costs trust me
University of Ottawa,Gordon Lenjosek,ECON1104,Such a rude man. Went into his teacher hours on zoom to ask a simple question on where i could find something and he straight up laughed in my face.
University of Ottawa,Gordon Lenjosek,ECON1104,"He does not post his lecture notes and he goes through the slides super fast, but I found that his tests were based off of the material in the textbook. I went to about 4 classes throughout the semester and found it was a waste of time. If you study and understand the textbook and do his practise tests you will be fine."
University of Ottawa,Gordon Lenjosek,ECON1104,Pretty much the straight forward kind of guy. Just pay attention in class since almost everything he says is practically what is on the exam.
University of Ottawa,Caroline Petit-Turcotte,BIO,"Too hot to focus don't even get me started when she starts talking about neurons, oww oww I know what else jumps like saltatory conduction!  All in all not a bad prof."
University of Ottawa,Caroline Petit-Turcotte,BIO1109,"She gives good (recorded) lectures. She does her best to keep the students active in class. She also effectively makes any topic interesting. However, be ready to work for your marks. The course is very textbook heavy; get ready to read! I also found her exams to be quite hard. She is an overall good professor and I enjoyed my time in her class."
University of Ottawa,Caroline Petit-Turcotte,BIO1109,"Do your readings! There's A LOT of material and she doesn't really teach it so much as review the readings. Participation marks with Lecture Tools are easy marks  and she posts podcasts of all the lectures so technically you don't have to go, though I suggest you do. Assignments are fair but midterm and final are specific to textbook material."
University of Ottawa,Caroline Petit-Turcotte,BIO1140,im writing the exam rn and its some of the hardest stuff ive ever done. shes nice but omg the midterms and the exams just aint it. it isnt worth it i wish i dropped out.
University of Ottawa,Caroline Petit-Turcotte,BIO1140,No over-exaggeration. Changed the course of my entire life for the worst. She is the worst thing that ever happened to me. I hope she loses sleep at night for being honestly such a terrible person. I'm writing this 6 years after I took her class (I forgot this website existed and had to come back to warn the masses).
University of Ottawa,Caroline Petit-Turcotte,BIO1140,she is the worst grader ever
University of Ottawa,Caroline Petit-Turcotte,BIO1140,"The material is not hard, but she demands EXACT wording, which makes exams exponentially harder than they should be. Midterm average was 35% before the bellcurve. Often asks questions for material that was never taught. I dedicated more time to this class than my other four combined and STILL almost failed. Worst prof I've had by far."
University of Ottawa,Caroline Petit-Turcotte,BIO1140,"The class material is not that difficult, but she is a tough grader and words her test questions in a weird way which makes the tests harder than they should be... She also teaches like a high school teacher which I didn't't like, and makes you do weird group activities."
University of Ottawa,Caroline Petit-Turcotte,BIO1140,Had her last year and ended up dropping the course because she expects you to know the material before coming into class. She seems to be the only prof who teaches this course too. The participation questions she would have on echo would be on things that were never learned in the lectures previously.
University of Ottawa,Caroline Petit-Turcotte,BIO1140,"Honestly, this was a pretty difficult course but not nearly as difficult as people make it out to be. Just take notes in class and study a couple days before the midterm. I didn't do a single one of the readings and it did not affect my grade. Her lectures were decent and she posted them as podcasts. Lots of online tests though, but they're easy."
University of Ottawa,Caroline Petit-Turcotte,BIO1140,"Teaching is fine, talks slow, posts videos of lectures  super helpful BUT exams have nothing to do with what you learn in class"
University of Ottawa,Caroline Petit-Turcotte,BIO1140,"I would not recommend her, she is a tough grader and it is difficult to meet her criteria. I know many people who dropped the course because of her and some who failed."
University of Ottawa,Caroline Petit-Turcotte,BIO1140,"Only prof that teaches BIO1140 so you don't really have another choice for a prof. Does not teach in her lectures and she expects you to know the material before class. Just get the course done with, it'll be your lowest mark even though its the course you spend the most time on."
University of Ottawa,Caroline Petit-Turcotte,BIO1140,"Lectures are mandatory but useless, you could study everything in the textbook and slides and still wouldn't be prepared for the mess of an exams or midterm that she has prepared. Incredibly tough grader and there are always surprises on her tests. Steer clear of this one..."
University of Ottawa,Caroline Petit-Turcotte,BIO1140,Lectures and teaching method took some getting use to. She will give you the general gist of what you need to know in her lectures but reading is required if you want a cohesive and in-depth understanding of the material. Lots of small assignments that require weekly work (online quizzes & sapling). An older version of the textbook works.
University of Ottawa,Caroline Petit-Turcotte,BIO1140,Still haunts me everyday...
University of Ottawa,Caroline Petit-Turcotte,BIO1140,"I am a hard working student and dedicated MANY hours to this class over the semester. Unfortunately, the midterms and exam were much harder than expected. Most of the content is a review/build on grade 12 biology, however, the way she tests her students was unfair. No matter how much you study, be prepared to not end with the grade you hope for."
University of Ottawa,Caroline Petit-Turcotte,BIO1140,THANK GOD SHE QUIT. SHE IS NO LONGER AT uOTTAWA. THIS IS THE BEST DAY EVER
University of Ottawa,Caroline Petit-Turcotte,BIO1140,It is the worst class I ever took in life. Wish there was another professor who taught BIO1140. You think you did good on your midterms and exams until you find out your mark.
University of Ottawa,Caroline Petit-Turcotte,BIO1140,"She's not a terrible person, but just a terrible prof. Tests seemed okay, but then her marking scheme is some next level answers that nobody would have thought of, which messes everyone's deserved grades. Do all the assignments and do well on the labs. I hope she never teaches this course again."
University of Ottawa,Caroline Petit-Turcotte,BIO1140,Make sure you play Biolingo EVERY SINGLE DAY OF YOUR LIFE or else you won't get the 5% cus she completely screwed the entire class up by changing the syllabus halfway through the semester. Horrible prof.
University of Ottawa,Caroline Petit-Turcotte,BIO1140,Don't write word for word what she wants? Expect low. Most difficult class I've experienced.
University of Ottawa,Caroline Petit-Turcotte,BIO1140,"One of the worst profs I've ever had. Had Chapleau last semester so I thought this class might be just as good. Nope. You think you're confident before the exam until you see the questions which makes no sense. Speaking of making no sense, her marking scheme is so confusing. Avoid her or your participation and lab marks are your saving grace."
University of Ottawa,Caroline Petit-Turcotte,BIO1140,The worst prof I have ever had at UOttawa. I found that I had to read the textbook all the time because her explanations were horrible. Every time I went to her lectures I felt like I absorbed nothing. She puts nothing on her slides which becomes a nightmare especially when studying all the specific pathways. Just horrible!
University of Ottawa,Caroline Petit-Turcotte,BIO1140,"The readings and lectures might give you a false sense of confidence, but the marking scheme on the exams are nothing short of an enigma."
University of Ottawa,Caroline Petit-Turcotte,BIO1140,"she is the worst prof in the history of profs. her teaching style is terrible, says the textbook is essential but nothing from it helps, midterms and exams are marked in such a way it is sooo difficult to succeed; if you do good and youre not a super genius it was chance. she needs to be gone"
University of Ottawa,Caroline Petit-Turcotte,BIO1140,Has to read textbook (sometimes long chapters) before going to class in order to understand what she is saying
University of Ottawa,Caroline Petit-Turcotte,BIO1140,Exam question: what is your name? (1 mark) Your answer: Joe Doe Marking scheme: (0.5 for the student age; 0.5 for the student number; zero if they only include their names) that's how she marks the exams. She asks direct question and looks for irreverent answers.
University of Ottawa,Caroline Petit-Turcotte,BIO1140,"one of the worst at uOttawa for sure. She doesn't teach, but tests you on. everything. Extraterrestrial marking scheme."
University of Ottawa,Caroline Petit-Turcotte,BIO1140,"I have taken this class before at a different university and received an 85. In this course I will get maybe 65. Her expectations for a first year course are too high. Expect 3x the workload as other classes, including daily ""fun quizzes"" which are definitely not fun at all. Don't take this class with her, take it somewhere else, seriously."
University of Ottawa,Caroline Petit-Turcotte,BIO1140,Honestly her grading criteria makes no sense. You can walk out of the exam thinking you did alright and get a low mark. Her lectures are very disorganized and exam questions are wayy beyond the scope of the course. Try to do really well in the lab and get all the participation marks to hopefully boost your mark a little!
University of Ottawa,Caroline Petit-Turcotte,BIO1140,"To everyone reading this because there mad and fed up with her bs, please complain to the school. Go over her pay grade, its the only for things to change!"
